SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_1,adm2_5,adm2_6,adm2_4,adm2_2,adm2_3,adm2_8,adm2_7
5520,7153,1,21,11,23,87,4.640000000000001,4.56,0,5,0,1,0,0,0,0,0,0
5528,4722,2,46,11,63,148,9.93,9.18,0,5,0,1,0,0,0,0,0,0
5533,919,2,40,27,28,123,14.69,10.84,0,5,0,1,0,0,0,0,0,0
5567,2604,1,24,8,176,254,20.46,13.029999999999996,0,2,0,0,0,0,1,0,0,0
5573,5876,2,23,1,7,173,21.3,14.85,1,3,0,0,0,0,0,1,0,0
5576,6580,1,25,14,52,171,15.399999999999999,11.740000000000002,0,1,1,0,0,0,0,0,0,0
5601,1916,1,70,14,22,144,18.509999999999998,12.299999999999997,0,4,0,0,0,1,0,0,0,0
5603,5738,1,34,16,110,268,27.86,17.27,0,1,1,0,0,0,0,0,0,0
5608,7996,1,80,8,160,178,12.13,7.929999999999999,0,7,0,0,0,0,0,0,0,1
5649,10765,1,18,22,105,181,22.110000000000003,14.969999999999995,0,4,0,0,0,1,0,0,0,0
5681,2355,1,50,1,29,184,22.69,15.379999999999999,1,3,0,0,0,0,0,1,0,0
5683,7939,1,45,21,18,188,22.060000000000002,13.56,0,4,0,0,0,1,0,0,0,0
5702,4561,1,40,1,21,137,17.609999999999996,11.939999999999998,1,3,0,0,0,0,0,1,0,0
5738,6969,2,42,17,26,160,18.67,12.399999999999999,0,1,1,0,0,0,0,0,0,0
5754,6813,2,35,1,159,150,12.64,10.44,1,2,0,0,0,0,1,0,0,0
5780,7612,2,41,14,51,210,23.320000000000004,15.819999999999997,0,1,1,0,0,0,0,0,0,0
5791,11740,1,27,14,65,154,13.28,9.31,0,5,0,1,0,0,0,0,0,0
5836,5466,1,24,16,78,266,26.56,17.720000000000002,0,1,1,0,0,0,0,0,0,0
5840,3859,1,31,23,162,275,24.25,15.569999999999999,0,6,0,0,1,0,0,0,0,0
5851,794,1,50,23,131,145,11.77,5.399999999999999,0,2,0,0,0,0,1,0,0,0
5935,6575,2,26,27,109,136,10.839999999999998,9.059999999999999,0,2,0,0,0,0,1,0,0,0
5944,3378,2,45,23,18,193,18.210000000000004,11.77,0,4,0,0,0,1,0,0,0,0
5963,6603,2,27,20,37,228,24.119999999999997,16.200000000000003,0,1,1,0,0,0,0,0,0,0
6004,2129,2,35,22,124,173,14.329999999999998,11.749999999999998,0,2,0,0,0,0,1,0,0,0
6034,4995,1,23,22,86,161,12,9.079999999999998,0,2,0,0,0,0,1,0,0,0
6037,431,2,42,22,74,237,26.35,17.790000000000006,0,4,0,0,0,1,0,0,0,0
6051,8862,1,44,9,152,152,13.189999999999998,6.04,0,7,0,0,0,0,0,0,0,1
6061,1986,2,29,23,133,191,15.389999999999999,10.95,0,4,0,0,0,1,0,0,0,0
6065,11709,1,40,14,35,158,28.87,6.66,0,1,1,0,0,0,0,0,0,0
6070,3552,2,22,16,801,157,13.67,8.839999999999998,0,6,0,0,1,0,0,0,0,0
6105,44,2,39,16,264,291,24.42,15.549999999999999,0,6,0,0,1,0,0,0,0,0
6129,7201,2,37,15,18,215,24.46999999999999,16.179999999999996,0,6,0,0,1,0,0,0,0,0
6225,4358,2,32,29,43,115,16.860000000000007,8.53,0,5,0,1,0,0,0,0,0,0
6240,11426,2,65,22,18,171,19.229999999999997,13.219999999999999,0,4,0,0,0,1,0,0,0,0
6248,6517,2,75,18,16,105,8.249999999999998,5.989999999999998,0,3,0,0,0,0,0,1,0,0
6266,7448,2,55,18,254,229,13.029999999999996,8.159999999999998,0,6,0,0,1,0,0,0,0,0
6285,9108,1,80,25,19,207,22.900000000000002,15.200000000000001,0,4,0,0,0,1,0,0,0,0
6297,2372,2,58,14,59,179,22.960000000000004,15.61,0,4,0,0,0,1,0,0,0,0
6301,3607,1,46,27,2,23,2.99,2.1,0,2,0,0,0,0,1,0,0,0
6318,1924,2,28,13,55,209,24.58,16.499999999999996,0,4,0,0,0,1,0,0,0,0
6328,4750,1,22,19,85,231,23.72,15.769999999999998,0,5,0,1,0,0,0,0,0,0
6403,10044,1,30,16,19,167,19.04,13.66,0,5,0,1,0,0,0,0,0,0
6433,8535,2,33,22,22,173,18.05,12.12,0,2,0,0,0,0,1,0,0,0
6438,5669,1,25,18,132,197,22.89,15.409999999999997,0,4,0,0,0,1,0,0,0,0
6440,6263,1,60,31,42,182,24.24,16.42,0,3,0,0,0,0,0,1,0,0
6454,11286,2,32,25,67,209,16.04,11.69,0,7,0,0,0,0,0,0,0,1
6467,5411,2,29,11,168,214,15.88,12.04,0,7,0,0,0,0,0,0,0,1
6504,9648,1,25,25,47,210,22.6,15.669999999999998,0,1,1,0,0,0,0,0,0,0
6568,2050,1,18,22,22,264,24.16,16.35,0,2,0,0,0,0,1,0,0,0
6569,11866,1,38,11,25,108,12.299999999999999,8.649999999999999,0,3,0,0,0,0,0,1,0,0
6573,1488,2,48,23,35,221,25.79,17.369999999999997,0,1,1,0,0,0,0,0,0,0
6581,6881,2,27,17,225,331,30.38,19.61,0,7,0,0,0,0,0,0,0,1
6593,5421,2,30,27,90,102,10.399999999999999,7.21,0,2,0,0,0,0,1,0,0,0
6609,9747,1,50,21,18,132,13.37,9.919999999999998,0,3,0,0,0,0,0,1,0,0
6629,4099,2,36,20,13,178,19.4,13.069999999999995,0,4,0,0,0,1,0,0,0,0
6642,3999,2,36,9,147,255,17.6,14.169999999999998,0,7,0,0,0,0,0,0,0,1
6645,3815,2,60,10,6,144,11.859999999999998,6.539999999999998,0,7,0,0,0,0,0,0,0,1
6683,11426,2,33,22,18,155,16.980000000000004,11.62,0,4,0,0,0,1,0,0,0,0
6751,4568,1,50,20,26,145,18.88,12.82,0,4,0,0,0,1,0,0,0,0
6762,11140,1,29,22,19,221,24.22,16.55,0,2,0,0,0,0,1,0,0,0
6787,4983,2,32,17,113,265,31.82,8.65,0,1,1,0,0,0,0,0,0,0
6792,7392,2,37,13,51,152,19.79,13.869999999999997,0,4,0,0,0,1,0,0,0,0
6849,10262,1,26,19,2614,420,39.23,19.200000000000003,0,4,0,0,0,1,0,0,0,0
6852,905,2,69,21,51,131,19.070000000000004,11.839999999999998,0,4,0,0,0,1,0,0,0,0
6868,8791,2,24,19,97,267,29.419999999999998,19.249999999999996,0,8,0,0,0,0,0,0,1,0
6885,9616,2,40,19,31,181,49.49000000000001,16.21,0,1,1,0,0,0,0,0,0,0
6904,3399,1,19,11,10,140,15.579999999999998,10.830000000000002,0,5,0,1,0,0,0,0,0,0
6911,11262,2,32,12,54,223,21.830000000000002,14.64,0,1,1,0,0,0,0,0,0,0
6952,1063,2,50,24,3,139,32.65,11.719999999999997,0,8,0,0,0,0,0,0,1,0
6962,4109,2,60,28,6,135,12.75,9.92,0,3,0,0,0,0,0,1,0,0
6971,2604,1,48,8,176,254,20.459999999999997,13.029999999999998,0,2,0,0,0,0,1,0,0,0
6984,10749,1,25,14,224,127,10.430000000000001,4.829999999999999,0,1,1,0,0,0,0,0,0,0
6987,3360,1,30,20,181,187,17.520000000000003,13.9,0,2,0,0,0,0,1,0,0,0
6994,3843,2,32,16,1225,233,21.95,13.23,0,5,0,1,0,0,0,0,0,0
6998,2162,2,23,20,57,195,15.11,8.65,0,8,0,0,0,0,0,0,1,0
7051,1369,1,51,17,31,293,24.610000000000003,16.060000000000002,0,4,0,0,0,1,0,0,0,0
7103,3251,1,55,25,12,177,20.679999999999996,13.969999999999997,0,1,1,0,0,0,0,0,0,0
7120,4851,1,25,17,144,302,31.290000000000003,20.830000000000002,0,7,0,0,0,0,0,0,0,1
7127,5126,2,43,1,27,202,14.849999999999998,10.09,1,3,0,0,0,0,0,1,0,0
7139,11715,1,65,30,66,241,23.970000000000002,15.760000000000002,0,5,0,1,0,0,0,0,0,0
7201,8141,1,25,23,47,130,9.809999999999999,4.3,0,2,0,0,0,0,1,0,0,0
7232,5147,2,20,26,1520,210,54.29,11.51,0,8,0,0,0,0,0,0,1,0
7259,3245,1,40,20,61,220,27.339999999999996,18.119999999999997,0,2,0,0,0,0,1,0,0,0
7280,4582,2,52,1,58,249,21.279999999999998,14.25,1,5,0,1,0,0,0,0,0,0
7281,1027,1,36,22,99,206,15.34,10.729999999999999,0,2,0,0,0,0,1,0,0,0
7308,5016,2,33,23,40,157,22.700000000000003,13.75,0,8,0,0,0,0,0,0,1,0
7342,2790,2,35,16,62,216,24.19,16.04,0,6,0,0,1,0,0,0,0,0
7363,2449,2,55,20,39,169,21.370000000000005,14.62,0,4,0,0,0,1,0,0,0,0
7411,2963,1,19,24,71,249,25.490000000000006,17.03,0,2,0,0,0,0,1,0,0,0
7446,10623,2,36,26,108,206,14.419999999999998,11.749999999999998,0,6,0,0,1,0,0,0,0,0
7448,7217,2,50,8,52,139,21.880000000000003,13.439999999999998,0,5,0,1,0,0,0,0,0,0
7451,11879,2,18,13,70,118,13.129999999999999,8.859999999999998,0,3,0,0,0,0,0,1,0,0
7565,8701,1,25,17,41,209,23.69,15.719999999999999,0,4,0,0,0,1,0,0,0,0
7592,11169,2,45,15,21,189,14.94,7.46,0,6,0,0,1,0,0,0,0,0
7609,431,1,45,22,74,255,28.849999999999998,19.560000000000002,0,4,0,0,0,1,0,0,0,0
7644,10765,2,48,22,110,153,18.39,12.209999999999999,0,4,0,0,0,1,0,0,0,0
7653,7667,2,31,20,125,235,17.87,14.86,0,2,0,0,0,0,1,0,0,0
7658,10581,2,36,23,369,354,28.669999999999998,17.75,0,6,0,0,1,0,0,0,0,0
7724,11326,2,23,27,40,71,8.07,6.079999999999999,0,5,0,1,0,0,0,0,0,0
7732,919,1,43,27,32,118,14.149999999999999,9.850000000000001,0,5,0,1,0,0,0,0,0,0
7772,6798,2,25,19,117,216,23.25,15.729999999999997,0,8,0,0,0,0,0,0,1,0
7778,10784,2,47,19,52,255,28.830000000000005,19.41,0,7,0,0,0,0,0,0,0,1
7785,4095,1,48,23,391,385,28.510000000000005,17.44,0,6,0,0,1,0,0,0,0,0
7795,11772,1,20,23,99,174,17.140000000000004,12.97,0,2,0,0,0,0,1,0,0,0
7797,664,2,28,23,51,136,12.61,9.279999999999998,0,2,0,0,0,0,1,0,0,0
7825,8519,2,21,21,50,193,48.58,7.719999999999998,0,8,0,0,0,0,0,0,1,0
7840,8176,1,40,16,49,230,23.92,15.92,0,1,1,0,0,0,0,0,0,0
7841,3287,1,30,9,62,261,25.990000000000002,17.22,0,2,0,0,0,0,1,0,0,0
7882,5822,2,34,9,44,194,17.75,11.779999999999998,0,7,0,0,0,0,0,0,0,1
7889,10259,2,40,14,163,127,32.02,6.09,0,1,1,0,0,0,0,0,0,0
7928,6796,1,35,12,353,335,27.02,16.23,0,6,0,0,1,0,0,0,0,0
7934,8314,1,35,21,628,138,13.32,5.13,0,2,0,0,0,0,1,0,0,0
7944,672,2,48,20,153,207,26.42,11.469999999999999,0,2,0,0,0,0,1,0,0,0
7975,2886,2,48,21,51,211,19.81,13.28,0,1,1,0,0,0,0,0,0,0
7993,11368,2,30,28,339,342,26.79,16.26,0,8,0,0,0,0,0,0,1,0
7998,1241,1,35,17,10,215,19.139999999999997,10.96,0,1,1,0,0,0,0,0,0,0
8013,2610,2,20,20,98,324,18.31,10.019999999999998,0,8,0,0,0,0,0,0,1,0
8023,9979,2,30,17,61,222,13.89,6.2,0,1,1,0,0,0,0,0,0,0
8082,6263,2,56,31,42,182,24.24,16.419999999999998,0,3,0,0,0,0,0,1,0,0
8097,82,1,33,8,73,171,11.92,6.14,0,7,0,0,0,0,0,0,0,1
8111,4756,2,60,29,34,171,19.269999999999996,13.129999999999997,0,8,0,0,0,0,0,0,1,0
8154,11788,1,95,20,70,184,19.72,13.379999999999997,0,4,0,0,0,1,0,0,0,0
8160,10639,1,20,8,172,213,14.4,10.04,0,5,0,1,0,0,0,0,0,0
8174,6220,1,30,24,86,168,15.07,7.689999999999999,0,8,0,0,0,0,0,0,1,0
8186,5150,1,35,25,60,109,6.07,7.0200000000000005,0,4,0,0,0,1,0,0,0,0
8195,1341,2,25,25,0,63,3.72,2.7399999999999998,0,2,0,0,0,0,1,0,0,0
8200,7410,1,58,27,85,185,15.21,10.759999999999998,0,2,0,0,0,0,1,0,0,0
8214,5476,2,24,22,87,301,34.589999999999996,22.220000000000006,0,8,0,0,0,0,0,0,1,0
8219,6042,1,21,24,703,494,30.540000000000003,17.450000000000003,0,4,0,0,0,1,0,0,0,0
8236,9537,2,30,13,47,155,15.969999999999995,10.839999999999998,0,3,0,0,0,0,0,1,0,0
8242,674,2,32,19,9,165,18.849999999999998,12.9,0,1,1,0,0,0,0,0,0,0
8244,10775,2,60,21,6,108,9.11,4.629999999999999,0,2,0,0,0,0,1,0,0,0
8293,6413,1,28,19,75,130,10.769999999999998,5.419999999999999,0,8,0,0,0,0,0,0,1,0
8296,4259,2,46,13,54,227,23.03,15.59,0,1,1,0,0,0,0,0,0,0
8298,9363,2,38,19,76,238,25.38,17.2,0,7,0,0,0,0,0,0,0,1
8323,3971,1,23,16,25,114,9.71,4.859999999999999,0,6,0,0,1,0,0,0,0,0
8342,9648,2,23,25,55,270,25.98,17.76,0,1,1,0,0,0,0,0,0,0
8393,8436,2,38,16,54,123,10.100000000000001,4.55,0,6,0,0,1,0,0,0,0,0
8396,1052,1,22,14,200,191,14.620000000000001,7.749999999999998,0,1,1,0,0,0,0,0,0,0
8462,1900,2,56,20,5,89,11.839999999999998,7.97,0,4,0,0,0,1,0,0,0,0
8500,3160,2,45,26,24,197,58,15.839999999999996,0,8,0,0,0,0,0,0,1,0
8540,9616,1,42,19,31,181,49.49,16.21,0,1,1,0,0,0,0,0,0,0
8608,11025,2,25,14,21,77,10.36,7.42,0,5,0,1,0,0,0,0,0,0
8677,3568,2,46,21,33,220,22.439999999999998,15.08,0,1,1,0,0,0,0,0,0,0
8713,6159,1,38,21,13,204,24.060000000000002,16.09,0,3,0,0,0,0,0,1,0,0
8823,6581,2,27,27,29,108,9.379999999999999,8.1,0,5,0,1,0,0,0,0,0,0
8839,8067,2,40,17,29,113,11.239999999999998,7.19,0,3,0,0,0,0,0,1,0,0
8843,4999,1,28,9,20,206,21.99,14.860000000000001,0,7,0,0,0,0,0,0,0,1
8860,3192,2,32,25,45,171,18.14,12.67,0,1,1,0,0,0,0,0,0,0
8874,4728,2,44,19,9,147,11.92,7.83,0,3,0,0,0,0,0,1,0,0
8897,4254,2,22,15,460,124,11.399999999999999,8.18,0,6,0,0,1,0,0,0,0,0
8905,1077,2,40,19,7,158,19.81,13.59,0,5,0,1,0,0,0,0,0,0
8907,6687,2,55,16,128,277,28.829999999999995,18.700000000000003,0,1,1,0,0,0,0,0,0,0
8912,11491,2,40,19,1377,304,28.07,15.08,0,4,0,0,0,1,0,0,0,0
8930,2408,2,28,21,10,239,27.779999999999998,19.57,0,8,0,0,0,0,0,0,1,0
8934,981,1,60,23,66,230,25.169999999999998,16.859999999999996,0,6,0,0,1,0,0,0,0,0
8940,10636,2,24,14,43,152,16.67,11.88,0,5,0,1,0,0,0,0,0,0
8953,8232,2,26,17,23,131,14.899999999999999,9.299999999999999,0,1,1,0,0,0,0,0,0,0
8958,8166,2,25,6,741,213,26.56,16.459999999999997,0,2,0,0,0,0,1,0,0,0
8967,7832,1,28,16,438,302,19.840000000000007,12.169999999999996,0,5,0,1,0,0,0,0,0,0
8997,9230,2,53,8,110,212,17.86,12.479999999999999,0,2,0,0,0,0,1,0,0,0
9072,2669,1,55,8,323,320,23.62,14.74,0,2,0,0,0,0,1,0,0,0
9079,7914,1,42,11,134,180,13.200000000000001,9.01,0,3,0,0,0,0,0,1,0,0
9100,5176,2,23,25,9,112,14.2,10,0,5,0,1,0,0,0,0,0,0
9110,11879,2,20,13,70,118,13.129999999999999,8.859999999999996,0,3,0,0,0,0,0,1,0,0
9159,7590,2,23,22,25,168,17.8,12.12,0,2,0,0,0,0,1,0,0,0
9173,4728,2,18,19,10,166,13.94,8.83,0,3,0,0,0,0,0,1,0,0
9195,5370,1,32,8,80,162,15.110000000000001,7.079999999999999,0,7,0,0,0,0,0,0,0,1
9210,9522,1,73,20,15,150,14.979999999999999,10.26,0,2,0,0,0,0,1,0,0,0
9224,3365,1,21,20,116,180,21.979999999999997,13.85,0,4,0,0,0,1,0,0,0,0
9243,4100,1,49,1,82,217,21.090000000000007,13.849999999999998,1,5,0,1,0,0,0,0,0,0
9251,170,2,65,8,36,93,8.509999999999998,5.879999999999997,0,5,0,1,0,0,0,0,0,0
9254,1900,1,60,20,5,118,15.49,10.51,0,4,0,0,0,1,0,0,0,0
9263,7822,2,56,9,67,142,10.530000000000001,5.01,0,7,0,0,0,0,0,0,0,1
9271,11866,2,34,11,25,108,12.299999999999999,8.649999999999997,0,3,0,0,0,0,0,1,0,0
9278,1830,1,40,25,1062,224,25.189999999999994,14.289999999999996,0,4,0,0,0,1,0,0,0,0
9311,9640,1,50,21,1759,324,32.57,17.780000000000005,0,8,0,0,0,0,0,0,1,0
9319,4377,2,23,18,675,133,11.05,4.3100000000000005,0,6,0,0,1,0,0,0,0,0
9328,3207,1,32,13,29,160,13.329999999999998,9.849999999999998,0,3,0,0,0,0,0,1,0,0
9352,1342,2,39,16,37,141,13.270000000000003,9.469999999999997,0,5,0,1,0,0,0,0,0,0
9373,8711,1,42,30,17,222,20.540000000000003,10.17,0,3,0,0,0,0,0,1,0,0
9392,6042,2,19,24,703,494,30.540000000000003,17.45,0,4,0,0,0,1,0,0,0,0
9393,1715,2,46,22,50,243,24.62,16.619999999999997,0,2,0,0,0,0,1,0,0,0
9396,2278,1,45,29,14,160,16.08,11.719999999999999,0,3,0,0,0,0,0,1,0,0
9407,2018,2,45,23,60,159,11.120000000000001,7.86,0,5,0,1,0,0,0,0,0,0
9415,7396,2,21,12,22,228,23.35,15.030000000000001,0,1,1,0,0,0,0,0,0,0
9416,4568,1,24,20,27,159,20.81,14.179999999999996,0,4,0,0,0,1,0,0,0,0
9418,4686,2,45,8,102,121,12.609999999999998,9.679999999999998,0,5,0,1,0,0,0,0,0,0
9419,5992,1,35,23,11,193,19.6,12.639999999999997,0,4,0,0,0,1,0,0,0,0
9435,7088,1,30,4,100,119,22.340000000000003,11.17,0,5,0,1,0,0,0,0,0,0
9437,6532,1,20,17,12,178,22.26,14.929999999999996,0,4,0,0,0,1,0,0,0,0
9440,10056,1,30,22,68,185,19.63,13.360000000000001,0,5,0,1,0,0,0,0,0,0
9448,5013,1,37,13,31,165,39.539999999999985,6.249999999999998,0,1,1,0,0,0,0,0,0,0
9463,2777,1,28,28,53,239,18.22,12.869999999999997,0,3,0,0,0,0,0,1,0,0
9464,6705,2,33,25,187,203,10.370000000000001,7.760000000000001,0,7,0,0,0,0,0,0,0,1
9481,4,2,43,9,5,177,18.29,12.149999999999997,0,2,0,0,0,0,1,0,0,0
9482,3207,2,48,13,29,166,13.649999999999999,10.309999999999999,0,3,0,0,0,0,0,1,0,0
9484,3251,2,20,25,10,157,18.380000000000003,12.479999999999999,0,1,1,0,0,0,0,0,0,0
9497,3624,1,28,15,19,165,8.69,6.209999999999999,0,6,0,0,1,0,0,0,0,0
9524,4467,2,40,29,82,105,9.889999999999999,7.85,0,2,0,0,0,0,1,0,0,0
9530,7143,1,31,16,63,236,23.580000000000005,16.290000000000003,0,5,0,1,0,0,0,0,0,0
9545,7029,1,21,17,62,243,26.85,18.02,0,1,1,0,0,0,0,0,0,0
9583,9942,2,28,22,7,152,18.91,12.899999999999999,0,5,0,1,0,0,0,0,0,0
9591,3477,2,40,29,38,126,9.59,7.45,0,5,0,1,0,0,0,0,0,0
9621,4308,2,28,29,39,168,17.59,12.999999999999998,0,5,0,1,0,0,0,0,0,0
9662,1907,1,18,25,16,183,19.06,12.689999999999996,0,4,0,0,0,1,0,0,0,0
9666,10412,2,44,22,31,191,21.24,13.96,0,5,0,1,0,0,0,0,0,0
9668,7203,1,20,22,142,252,17.2,13.529999999999998,0,7,0,0,0,0,0,0,0,1
9675,10875,2,27,19,110,302,29.08,18.759999999999998,0,7,0,0,0,0,0,0,0,1
9708,10992,2,35,22,22,178,19.810000000000002,13.149999999999999,0,4,0,0,0,1,0,0,0,0
9715,10191,2,38,17,9,119,13.69,9.969999999999999,0,1,1,0,0,0,0,0,0,0
9804,7833,1,23,23,14,193,20.430000000000003,13.54,0,4,0,0,0,1,0,0,0,0
9809,7792,1,40,28,87,182,19.520000000000003,14.23,0,6,0,0,1,0,0,0,0,0
9876,7361,2,63,22,54,71,6.869999999999999,5.279999999999999,0,2,0,0,0,0,1,0,0,0
9892,9006,2,52,19,63,269,29.95,19.3,0,7,0,0,0,0,0,0,0,1
9893,2313,1,30,22,49,228,26.730000000000004,17.840000000000003,0,5,0,1,0,0,0,0,0,0
9911,11795,2,50,21,93,211,17.65,12.88,0,3,0,0,0,0,0,1,0,0
9945,7290,1,25,23,38,191,24.3,16.71,0,1,1,0,0,0,0,0,0,0
9947,9885,2,27,20,25,100,9.9,8.129999999999997,0,5,0,1,0,0,0,0,0,0
9987,9384,1,30,14,15,124,15.54,10.78,0,4,0,0,0,1,0,0,0,0
10012,11042,1,43,9,123,293,16.799999999999997,13.01,0,2,0,0,0,0,1,0,0,0
10075,6010,1,41,20,42,190,19.93,13.29,0,2,0,0,0,0,1,0,0,0
10080,7,1,65,28,207,239,23.240000000000002,14.78,0,8,0,0,0,0,0,0,1,0
10096,11191,2,32,20,1952,272,19.919999999999998,7.089999999999999,0,8,0,0,0,0,0,0,1,0
10101,2110,1,70,22,15,196,21.72,14.47,0,5,0,1,0,0,0,0,0,0
10122,2491,1,23,6,10,179,21.710000000000004,14.899999999999999,0,2,0,0,0,0,1,0,0,0
10129,73,2,41,22,30,123,14.750000000000002,9.839999999999998,0,7,0,0,0,0,0,0,0,1
10130,2040,2,23,22,872,255,28.54,16.849999999999998,0,4,0,0,0,1,0,0,0,0
10141,4177,1,23,23,53,197,22.520000000000003,15.12,0,6,0,0,1,0,0,0,0,0
10178,4438,1,18,21,16,175,17.650000000000002,12.52,0,3,0,0,0,0,0,1,0,0
10195,7548,1,65,1,46,142,14.600000000000001,10.83,1,3,0,0,0,0,0,1,0,0
10212,7795,2,40,18,52,139,13.240000000000002,9.489999999999998,0,3,0,0,0,0,0,1,0,0
10236,7187,1,47,17,11,196,24.680000000000007,16.56,0,4,0,0,0,1,0,0,0,0
10270,8315,2,27,16,58,305,22.539999999999996,15.029999999999996,0,5,0,1,0,0,0,0,0,0
10276,9036,1,55,20,39,148,23.570000000000004,14.699999999999998,0,5,0,1,0,0,0,0,0,0
10294,3950,2,30,14,8,197,24.830000000000002,17.01,0,4,0,0,0,1,0,0,0,0
10296,3110,2,50,8,95,165,15.569999999999999,10.709999999999999,0,5,0,1,0,0,0,0,0,0
10299,672,1,27,20,155,232,30.97,13.459999999999999,0,2,0,0,0,0,1,0,0,0
10313,3529,1,54,24,58,111,10.520000000000001,4.93,0,8,0,0,0,0,0,0,1,0
10325,1839,1,50,19,948,272,29.370000000000008,17.25,0,1,1,0,0,0,0,0,0,0
10349,5936,2,55,20,30,222,19.499999999999996,12.519999999999998,0,1,1,0,0,0,0,0,0,0
10353,5669,2,44,18,99,197,24.63,16.760000000000005,0,4,0,0,0,1,0,0,0,0
10375,2012,2,32,22,100,121,9.059999999999999,7.220000000000001,0,2,0,0,0,0,1,0,0,0
10389,10582,1,30,29,57,196,20.529999999999998,13.369999999999997,0,5,0,1,0,0,0,0,0,0
10415,3384,1,33,29,7,222,22.490000000000002,15.229999999999999,0,6,0,0,1,0,0,0,0,0
10454,1392,2,21,6,107,121,10.28,9.059999999999999,0,2,0,0,0,0,1,0,0,0
10455,4964,2,55,13,32,105,35.62,4.950000000000001,0,1,1,0,0,0,0,0,0,0
10470,5822,1,36,9,85,332,29.26,19.39,0,7,0,0,0,0,0,0,0,1
10479,28,2,20,16,1583,365,32.73,17.2,0,1,1,0,0,0,0,0,0,0
10494,258,1,62,20,102,169,11.249999999999998,7.079999999999999,0,2,0,0,0,0,1,0,0,0
10497,10923,2,25,12,441,363,26.319999999999997,15.13,0,6,0,0,1,0,0,0,0,0
10508,4295,1,35,27,35,233,24.38,16.48,0,8,0,0,0,0,0,0,1,0
10529,739,1,25,11,271,216,13.669999999999998,8.6,0,5,0,1,0,0,0,0,0,0
10547,9493,2,32,25,13,126,10.219999999999999,7.7700000000000005,0,1,1,0,0,0,0,0,0,0
10551,11397,2,50,25,84,157,15.409999999999998,11.54,0,7,0,0,0,0,0,0,0,1
10572,1598,2,22,28,16,138,11.04,7.85,0,3,0,0,0,0,0,1,0,0
10574,3384,2,30,29,8,255,27.130000000000006,18.5,0,6,0,0,1,0,0,0,0,0
10583,3378,1,19,23,25,251,22.230000000000004,14.41,0,4,0,0,0,1,0,0,0,0
10605,403,2,29,19,1585,250,18.160000000000004,6.379999999999999,0,8,0,0,0,0,0,0,1,0
10610,9252,1,33,17,17,154,21.470000000000002,13.36,0,3,0,0,0,0,0,1,0,0
10625,9142,1,48,18,46,154,15.22,10.119999999999996,0,3,0,0,0,0,0,1,0,0
10675,9889,1,45,11,31,153,14.92,10.729999999999999,0,5,0,1,0,0,0,0,0,0
10676,5477,2,50,14,3,143,30.440000000000005,12.930000000000001,0,4,0,0,0,1,0,0,0,0
10677,1376,1,39,22,34,225,24.790000000000003,16.54,0,4,0,0,0,1,0,0,0,0
10679,2837,2,56,12,24,123,10.420000000000002,7.32,0,3,0,0,0,0,0,1,0,0
10683,8386,2,24,14,19,181,21.160000000000004,13.95,0,1,1,0,0,0,0,0,0,0
10700,1429,2,48,25,10,128,14.299999999999999,9.929999999999998,0,2,0,0,0,0,1,0,0,0
10731,1839,2,46,19,948,272,29.370000000000008,17.25,0,1,1,0,0,0,0,0,0,0
10749,9799,1,48,21,200,278,28.1,18.02,0,6,0,0,1,0,0,0,0,0
10765,4374,1,53,22,219,330,16.55,9.31,0,8,0,0,0,0,0,0,1,0
10776,1488,1,50,23,28,207,25.86,17.34,0,1,1,0,0,0,0,0,0,0
10822,11740,1,25,14,65,152,13.219999999999999,9.28,0,5,0,1,0,0,0,0,0,0
10891,4603,1,25,25,35,169,20.26,13.8,0,4,0,0,0,1,0,0,0,0
10912,7106,1,45,25,345,395,27.459999999999997,15.53,0,1,1,0,0,0,0,0,0,0
10949,7001,2,34,29,12,181,17.669999999999998,10.299999999999997,0,3,0,0,0,0,0,1,0,0
10978,5651,1,28,24,54,106,6.18,6.83,0,8,0,0,0,0,0,0,1,0
10992,9189,1,18,29,14,213,23.18,16.299999999999997,0,3,0,0,0,0,0,1,0,0
11015,6548,1,56,23,61,196,22.709999999999997,15.839999999999998,0,4,0,0,0,1,0,0,0,0
11029,4096,2,56,29,22,172,17.11,11.19,0,6,0,0,1,0,0,0,0,0
11048,8935,2,56,25,54,198,21.03,14.279999999999998,0,8,0,0,0,0,0,0,1,0
11060,696,2,26,16,6,150,39.169999999999995,13.369999999999997,0,1,1,0,0,0,0,0,0,0
11137,1916,2,65,14,22,122,15.479999999999999,10.15,0,4,0,0,0,1,0,0,0,0
11144,10143,2,24,22,928,169,13.37,10.170000000000002,0,2,0,0,0,0,1,0,0,0
11161,6968,1,28,25,58,185,20.97,13.96,0,8,0,0,0,0,0,0,1,0
11172,8498,2,28,21,44,201,23.580000000000005,15.87,0,6,0,0,1,0,0,0,0,0
11247,9189,1,30,29,12,173,18.46,12.979999999999999,0,3,0,0,0,0,0,1,0,0
11332,10464,2,52,22,65,254,26.01,17.88,0,4,0,0,0,1,0,0,0,0
11336,769,2,23,27,29,129,12.270000000000001,8.949999999999998,0,5,0,1,0,0,0,0,0,0
