SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_6,adm2_3,adm2_7,adm2_8,adm2_1,adm2_4,adm2_5
16230,10661,1,58,13,1758,0,1,0,0,0,0,0,1,0,0
16244,902,1,50,8,1111,0,8,0,0,0,0,1,0,0,0
16294,7033,1,47,28,2004,0,7,0,0,0,1,0,0,0,0
16367,9355,1,35,17,1424,0,2,1,0,0,0,0,0,0,0
16372,2996,1,45,26,1926,0,7,0,0,0,1,0,0,0,0
16396,5653,1,47,10,1914,0,1,0,0,0,0,0,1,0,0
16454,3804,1,18,5,1390,0,8,0,0,0,0,1,0,0,0
16495,8125,1,30,11,1515,0,8,0,0,0,0,1,0,0,0
16546,11070,1,30,8,1024,0,6,0,1,0,0,0,0,0,0
16612,7735,1,32,3,1654,0,7,0,0,0,1,0,0,0,0
16662,2927,1,22,14,1583,0,2,1,0,0,0,0,0,0,0
16699,11407,1,22,2,1542,0,6,0,1,0,0,0,0,0,0
16732,667,1,45,12,2405,0,1,0,0,0,0,0,1,0,0
16754,2552,1,19,10,1760,0,4,0,0,0,0,0,0,1,0
16804,11873,1,40,14,2104,0,4,0,0,0,0,0,0,1,0
16824,6635,1,52,24,2893,0,3,0,0,1,0,0,0,0,0
16828,843,1,28,8,2310,0,1,0,0,0,0,0,1,0,0
16830,2407,1,38,9,819,0,8,0,0,0,0,1,0,0,0
16854,9377,1,54,21,1794,0,8,0,0,0,0,1,0,0,0
16883,9296,1,62,26,1610,0,7,0,0,0,1,0,0,0,0
16912,5076,1,43,4,1268,0,8,0,0,0,0,1,0,0,0
16923,8675,1,60,5,1604,0,8,0,0,0,0,1,0,0,0
16933,4441,1,56,14,1974,0,4,0,0,0,0,0,0,1,0
16935,783,1,32,13,798,0,7,0,0,0,1,0,0,0,0
16943,8651,1,43,12,1195,0,2,1,0,0,0,0,0,0,0
16997,9542,1,55,19,2173,0,7,0,0,0,1,0,0,0,0
17010,11383,1,24,6,1229,0,6,0,1,0,0,0,0,0,0
17077,3371,1,44,22,1280,0,5,0,0,0,0,0,0,0,1
17097,10782,1,43,17,1023,0,5,0,0,0,0,0,0,0,1
17266,4680,1,48,14,1649,0,1,0,0,0,0,0,1,0,0
17303,6528,1,24,21,1325,0,8,0,0,0,0,1,0,0,0
17305,10968,1,27,25,1759,0,1,0,0,0,0,0,1,0,0
17345,9946,1,42,26,1687,0,7,0,0,0,1,0,0,0,0
17367,6719,1,36,14,2041,0,1,0,0,0,0,0,1,0,0
17428,3187,1,34,22,1769,0,7,0,0,0,1,0,0,0,0
17431,6206,1,30,11,1883,0,4,0,0,0,0,0,0,1,0
17460,3072,1,56,8,1446,0,1,0,0,0,0,0,1,0,0
17471,2611,1,37,27,1056,0,4,0,0,0,0,0,0,1,0
17498,6402,1,34,23,1602,0,3,0,0,1,0,0,0,0,0
17502,11015,1,54,14,2498,0,4,0,0,0,0,0,0,1,0
17519,10851,1,75,10,1084,0,8,0,0,0,0,1,0,0,0
17524,8969,1,24,20,1733,0,8,0,0,0,0,1,0,0,0
17583,1098,1,40,13,1991,0,1,0,0,0,0,0,1,0,0
17622,151,1,60,22,1193,0,5,0,0,0,0,0,0,0,1
17634,2219,1,39,23,1489,0,5,0,0,0,0,0,0,0,1
17636,128,1,65,23,1426,0,5,0,0,0,0,0,0,0,1
17666,3141,1,60,14,1902,0,4,0,0,0,0,0,0,1,0
17783,7592,1,18,23,1181,0,3,0,0,1,0,0,0,0,0
17785,11459,1,50,12,573,0,1,0,0,0,0,0,1,0,0
17802,2682,1,29,9,1228,0,2,1,0,0,0,0,0,0,0
17806,6762,1,60,29,1551,0,4,0,0,0,0,0,0,1,0
17828,7948,1,40,1,1532,1,6,0,1,0,0,0,0,0,0
17833,8836,1,30,5,2184,0,8,0,0,0,0,1,0,0,0
17863,6498,1,23,6,1126,0,8,0,0,0,0,1,0,0,0
17990,9083,1,35,10,1107,0,8,0,0,0,0,1,0,0,0
18016,2875,1,52,22,1533,0,8,0,0,0,0,1,0,0,0
18019,2219,1,72,23,1489,0,5,0,0,0,0,0,0,0,1
18143,5035,1,78,9,340,0,6,0,1,0,0,0,0,0,0
18183,2765,1,23,12,1767,0,1,0,0,0,0,0,1,0,0
18189,4990,1,28,23,1974,0,1,0,0,0,0,0,1,0,0
18202,7150,1,33,10,1952,0,4,0,0,0,0,0,0,1,0
18309,3067,1,25,2,1421,0,1,0,0,0,0,0,1,0,0
18331,7798,1,35,9,1514,0,2,1,0,0,0,0,0,0,0
18343,8629,1,30,25,1091,0,8,0,0,0,0,1,0,0,0
18371,5388,1,19,17,1497,0,5,0,0,0,0,0,0,0,1
18404,9528,1,60,7,1574,1,1,0,0,0,0,0,1,0,0
18432,1389,1,42,25,1278,0,7,0,0,0,1,0,0,0,0
18527,1842,1,19,23,1943,0,7,0,0,0,1,0,0,0,0
18656,9082,1,20,23,1950,0,3,0,0,1,0,0,0,0,0
18659,9866,1,28,5,1257,0,8,0,0,0,0,1,0,0,0
18665,6457,1,36,16,1314,0,5,0,0,0,0,0,0,0,1
18825,3629,1,35,15,1121,0,8,0,0,0,0,1,0,0,0
18831,5197,1,22,7,1632,1,6,0,1,0,0,0,0,0,0
18857,11404,1,35,11,1517,0,1,0,0,0,0,0,1,0,0
18864,3104,1,30,26,1169,0,1,0,0,0,0,0,1,0,0
18885,6401,1,52,22,1775,0,7,0,0,0,1,0,0,0,0
18917,6439,1,41,19,1740,0,8,0,0,0,0,1,0,0,0
18927,5965,1,38,16,1573,0,5,0,0,0,0,0,0,0,1
18948,3471,1,50,6,2133,0,1,0,0,0,0,0,1,0,0
18991,1151,1,33,8,1323,0,6,0,1,0,0,0,0,0,0
19002,3647,1,45,15,1615,0,2,1,0,0,0,0,0,0,0
19027,11572,1,28,23,1633,0,8,0,0,0,0,1,0,0,0
19050,3697,1,56,23,1754,0,8,0,0,0,0,1,0,0,0
19058,2659,1,37,26,1385,0,5,0,0,0,0,0,0,0,1
19070,7929,1,38,26,2771,0,7,0,0,0,1,0,0,0,0
19101,2615,1,26,12,2215,0,1,0,0,0,0,0,1,0,0
19206,1452,1,65,10,1347,0,2,1,0,0,0,0,0,0,0
19324,439,1,19,17,1869,0,3,0,0,1,0,0,0,0,0
19368,1261,1,21,27,1248,0,4,0,0,0,0,0,0,1,0
19388,7938,1,40,17,1793,0,2,1,0,0,0,0,0,0,0
19397,5266,1,32,7,1209,1,8,0,0,0,0,1,0,0,0
19431,5272,1,66,23,1497,0,7,0,0,0,1,0,0,0,0
19439,1951,1,41,23,1610,0,5,0,0,0,0,0,0,0,1
19473,4502,1,18,21,1384,0,8,0,0,0,0,1,0,0,0
19562,2899,1,45,11,1829,0,4,0,0,0,0,0,0,1,0
19572,779,1,26,23,1768,0,7,0,0,0,1,0,0,0,0
19591,6455,1,20,11,2309,0,1,0,0,0,0,0,1,0,0
19613,6541,1,45,19,2187,0,7,0,0,0,1,0,0,0,0
19647,9082,1,62,23,1755,0,3,0,0,1,0,0,0,0,0
19650,5086,1,20,14,1551,0,1,0,0,0,0,0,1,0,0
19654,942,1,42,24,2073,0,3,0,0,1,0,0,0,0,0
19746,11053,1,47,26,2041,0,7,0,0,0,1,0,0,0,0
19823,7798,1,62,9,1327,0,2,1,0,0,0,0,0,0,0
19852,10776,1,39,12,1583,0,6,0,1,0,0,0,0,0,0
19882,2615,1,61,12,2215,0,1,0,0,0,0,0,1,0,0
19904,10491,1,50,25,1252,0,1,0,0,0,0,0,1,0,0
19950,10517,1,28,9,1264,0,6,0,1,0,0,0,0,0,0
19985,2560,1,22,26,2326,0,7,0,0,0,1,0,0,0,0
20062,5118,1,46,29,2176,0,4,0,0,0,0,0,0,1,0
20153,1254,1,30,23,1998,0,5,0,0,0,0,0,0,0,1
20206,8040,1,30,1,1611,1,3,0,0,1,0,0,0,0,0
20254,6215,1,23,22,1074,0,7,0,0,0,1,0,0,0,0
20307,3027,1,60,30,2486,0,1,0,0,0,0,0,1,0,0
20332,11842,1,55,23,2110,0,7,0,0,0,1,0,0,0,0
20336,4954,1,27,9,1269,0,6,0,1,0,0,0,0,0,0
20501,9065,1,20,2,1548,0,6,0,1,0,0,0,0,0,0
20506,9594,1,52,29,1643,0,7,0,0,0,1,0,0,0,0
20529,3666,1,40,17,1326,0,2,1,0,0,0,0,0,0,0
20573,7933,1,32,28,1191,0,3,0,0,1,0,0,0,0,0
20633,4067,1,18,26,1832,0,5,0,0,0,0,0,0,0,1
20670,399,1,68,25,1716,0,3,0,0,1,0,0,0,0,0
20677,10551,1,40,10,1777,0,1,0,0,0,0,0,1,0,0
20727,1565,1,23,10,2102,0,6,0,1,0,0,0,0,0,0
20760,4310,1,34,23,1975,0,7,0,0,0,1,0,0,0,0
20761,5316,1,29,7,1899,1,6,0,1,0,0,0,0,0,0
20800,8125,1,55,11,1515,0,8,0,0,0,0,1,0,0,0
20837,1253,1,30,20,1429,0,5,0,0,0,0,0,0,0,1
20896,2725,1,21,13,1339,0,1,0,0,0,0,0,1,0,0
20900,4266,1,35,1,840,1,3,0,0,1,0,0,0,0,0
20940,10635,1,54,9,1450,0,8,0,0,0,0,1,0,0,0
20983,11200,1,45,23,2191,0,3,0,0,1,0,0,0,0,0
21113,5970,1,34,29,777,0,7,0,0,0,1,0,0,0,0
21123,298,1,27,13,1681,0,5,0,0,0,0,0,0,0,1
21210,8847,1,38,12,2211,0,6,0,1,0,0,0,0,0,0
21279,852,1,30,12,1880,0,4,0,0,0,0,0,0,1,0
21322,7130,1,30,12,1524,0,2,1,0,0,0,0,0,0,0
21355,1659,1,46,20,1315,0,8,0,0,0,0,1,0,0,0
21362,1730,1,48,22,2459,0,8,0,0,0,0,1,0,0,0
21372,8939,1,19,7,1737,1,1,0,0,0,0,0,1,0,0
21531,3328,1,27,24,1453,0,7,0,0,0,1,0,0,0,0
21535,7157,1,39,5,1483,0,3,0,0,1,0,0,0,0,0
21618,5865,1,72,12,894,0,4,0,0,0,0,0,0,1,0
21646,489,1,42,16,1548,0,3,0,0,1,0,0,0,0,0
21687,3415,1,30,31,1577,0,1,0,0,0,0,0,1,0,0
21714,557,1,34,7,1135,1,3,0,0,1,0,0,0,0,0
21723,4124,1,56,10,1894,0,2,1,0,0,0,0,0,0,0
21781,4829,1,20,24,1313,0,8,0,0,0,0,1,0,0,0
21798,3626,1,39,13,1722,0,4,0,0,0,0,0,0,1,0
21861,2156,1,22,17,1992,0,3,0,0,1,0,0,0,0,0
21872,8706,1,56,22,1804,0,1,0,0,0,0,0,1,0,0
21889,7270,1,70,11,216,0,1,0,0,0,0,0,1,0,0
21978,7232,1,56,15,1630,0,2,1,0,0,0,0,0,0,0
22124,1790,1,20,11,1432,0,4,0,0,0,0,0,0,1,0
22161,4528,1,38,27,2096,0,4,0,0,0,0,0,0,1,0
22175,836,1,25,28,1170,0,3,0,0,1,0,0,0,0,0
22203,4980,1,18,13,1564,0,5,0,0,0,0,0,0,0,1
22221,9272,1,23,8,2528,0,1,0,0,0,0,0,1,0,0
22256,9624,1,30,15,1439,0,2,1,0,0,0,0,0,0,0
22261,3902,1,62,6,2820,0,4,0,0,0,0,0,0,1,0
22309,2627,1,66,20,1920,0,8,0,0,0,0,1,0,0,0
22329,6636,1,34,13,1358,0,7,0,0,0,1,0,0,0,0
22388,11562,1,28,23,1978,0,1,0,0,0,0,0,1,0,0
22466,4530,1,30,9,804,0,8,0,0,0,0,1,0,0,0
22491,2238,1,32,26,1243,0,5,0,0,0,0,0,0,0,1
22497,5506,1,52,28,2212,0,3,0,0,1,0,0,0,0,0
22504,273,1,62,6,1152,0,8,0,0,0,0,1,0,0,0
22513,9314,1,42,22,1322,0,5,0,0,0,0,0,0,0,1
22514,8439,1,56,24,1994,0,3,0,0,1,0,0,0,0,0
22529,6636,1,60,13,1652,0,7,0,0,0,1,0,0,0,0
22620,2063,1,30,22,1596,0,8,0,0,0,0,1,0,0,0
22685,2799,1,21,25,1587,0,3,0,0,1,0,0,0,0,0
22767,6821,1,51,20,1351,0,8,0,0,0,0,1,0,0,0
22787,1368,1,25,26,1687,0,1,0,0,0,0,0,1,0,0
22839,11599,1,45,16,1836,0,3,0,0,1,0,0,0,0,0
22843,7214,1,36,6,2057,0,4,0,0,0,0,0,0,1,0
22869,4512,1,45,7,2091,1,1,0,0,0,0,0,1,0,0
22891,9878,1,60,7,1661,1,6,0,1,0,0,0,0,0,0
22934,4499,1,35,30,1345,0,6,0,1,0,0,0,0,0,0
23008,3291,1,40,29,1073,0,1,0,0,0,0,0,1,0,0
23062,9646,1,42,12,1771,0,1,0,0,0,0,0,1,0,0
23118,9603,1,30,2,1582,0,1,0,0,0,0,0,1,0,0
23127,3511,1,31,8,1524,0,2,1,0,0,0,0,0,0,0
23190,11003,1,60,14,1053,0,8,0,0,0,0,1,0,0,0
23250,10441,1,36,5,2121,0,6,0,1,0,0,0,0,0,0
23267,6816,1,38,18,1448,0,5,0,0,0,0,0,0,0,1
23372,7513,1,43,7,1769,1,8,0,0,0,0,1,0,0,0
23521,9056,1,43,10,839,0,6,0,1,0,0,0,0,0,0
23539,7312,1,30,10,1375,0,8,0,0,0,0,1,0,0,0
23577,11650,1,61,29,1569,0,3,0,0,1,0,0,0,0,0
23586,949,1,25,24,1466,0,3,0,0,1,0,0,0,0,0
23654,5484,1,62,24,1368,0,8,0,0,0,0,1,0,0,0
23656,3146,1,28,21,1856,0,3,0,0,1,0,0,0,0,0
23660,5506,1,26,28,2031,0,3,0,0,1,0,0,0,0,0
23735,7968,1,38,11,1567,0,2,1,0,0,0,0,0,0,0
23872,4234,1,52,13,803,0,4,0,0,0,0,0,0,1,0
23934,2201,1,67,17,1598,0,7,0,0,0,1,0,0,0,0
23952,4842,1,22,25,1963,0,4,0,0,0,0,0,0,1,0
23976,5151,1,22,6,1674,0,6,0,1,0,0,0,0,0,0
24022,10574,1,18,14,1793,0,4,0,0,0,0,0,0,1,0
24091,5467,1,40,15,1521,0,4,0,0,0,0,0,0,1,0
24126,5286,1,26,19,1287,0,8,0,0,0,0,1,0,0,0
24170,4646,1,36,29,1929,0,3,0,0,1,0,0,0,0,0
24173,2822,1,45,5,1546,0,7,0,0,0,1,0,0,0,0
24251,7979,1,50,31,2437,0,1,0,0,0,0,0,1,0,0
24409,10438,1,31,10,1908,0,6,0,1,0,0,0,0,0,0
24447,2343,1,39,7,625,1,8,0,0,0,0,1,0,0,0
24456,10437,1,25,3,1372,0,6,0,1,0,0,0,0,0,0
24489,3974,1,35,6,1705,0,8,0,0,0,0,1,0,0,0
24526,11155,1,18,28,1077,0,3,0,0,1,0,0,0,0,0
24554,5457,1,34,13,1828,0,2,1,0,0,0,0,0,0,0
24565,7501,1,30,8,1722,0,1,0,0,0,0,0,1,0,0
24570,6014,1,32,26,1710,0,5,0,0,0,0,0,0,0,1
24607,21,1,42,5,1631,0,7,0,0,0,1,0,0,0,0
24640,5861,1,42,25,1284,0,7,0,0,0,1,0,0,0,0
24711,9831,1,39,29,1529,0,7,0,0,0,1,0,0,0,0
24759,7407,1,55,26,1675,0,1,0,0,0,0,0,1,0,0
24799,5785,1,60,6,2714,0,4,0,0,0,0,0,0,1,0
24880,211,1,72,16,1408,0,5,0,0,0,0,0,0,0,1
24885,6741,1,25,28,2440,0,7,0,0,0,1,0,0,0,0
24889,822,1,23,24,1900,0,7,0,0,0,1,0,0,0,0
24898,3698,1,32,13,2205,0,1,0,0,0,0,0,1,0,0
24922,4530,1,70,9,663,0,8,0,0,0,0,1,0,0,0
24937,3805,1,21,12,2215,0,6,0,1,0,0,0,0,0,0
25090,9404,1,32,26,2405,0,7,0,0,0,1,0,0,0,0
25122,8505,1,60,17,1384,0,7,0,0,0,1,0,0,0,0
25224,4048,1,22,23,1521,0,5,0,0,0,0,0,0,0,1
25237,9201,1,33,4,1688,0,8,0,0,0,0,1,0,0,0
25314,11302,1,27,31,1913,0,1,0,0,0,0,0,1,0,0
25361,4828,1,63,7,1660,1,6,0,1,0,0,0,0,0,0
25452,745,1,51,8,1701,0,2,1,0,0,0,0,0,0,0
25487,7606,1,36,7,1734,1,6,0,1,0,0,0,0,0,0
25520,2191,1,67,24,1739,0,3,0,0,1,0,0,0,0,0
25546,8879,1,30,9,2301,0,4,0,0,0,0,0,0,1,0
25547,11870,1,53,6,2439,0,4,0,0,0,0,0,0,1,0
25690,11015,1,19,14,3282,0,4,0,0,0,0,0,0,1,0
25719,2186,1,22,6,1530,0,8,0,0,0,0,1,0,0,0
25811,3382,1,38,26,1990,0,7,0,0,0,1,0,0,0,0
25864,1409,1,26,27,913,0,4,0,0,0,0,0,0,1,0
25883,4887,1,24,1,1817,1,1,0,0,0,0,0,1,0,0
25899,10673,1,18,31,1595,0,1,0,0,0,0,0,1,0,0
25930,8032,1,29,1,1581,1,1,0,0,0,0,0,1,0,0
25951,4008,1,36,9,1264,0,8,0,0,0,0,1,0,0,0
25957,5786,1,47,14,2159,0,4,0,0,0,0,0,0,1,0
26029,2063,1,28,22,1788,0,8,0,0,0,0,1,0,0,0
26041,690,1,33,17,1396,0,7,0,0,0,1,0,0,0,0
26089,5299,1,45,9,1839,0,1,0,0,0,0,0,1,0,0
26098,6435,1,35,22,1726,0,8,0,0,0,0,1,0,0,0
26115,5286,1,19,19,1093,0,8,0,0,0,0,1,0,0,0
26198,1842,1,58,23,1921,0,7,0,0,0,1,0,0,0,0
26206,9735,1,62,13,1731,0,4,0,0,0,0,0,0,1,0
26260,11121,1,50,14,1940,0,4,0,0,0,0,0,0,1,0
26293,1008,1,52,10,1198,0,4,0,0,0,0,0,0,1,0
26325,69,1,20,17,1449,0,7,0,0,0,1,0,0,0,0
26384,3697,1,32,23,1754,0,8,0,0,0,0,1,0,0,0
26506,7276,1,30,15,1625,0,2,1,0,0,0,0,0,0,0
26514,570,1,32,5,1639,0,8,0,0,0,0,1,0,0,0
26545,6498,1,45,6,1318,0,8,0,0,0,0,1,0,0,0
26617,5272,1,35,23,1497,0,7,0,0,0,1,0,0,0,0
26665,10101,1,45,23,1315,0,8,0,0,0,0,1,0,0,0
26696,4115,1,32,31,1612,0,1,0,0,0,0,0,1,0,0
26808,7016,1,52,26,1431,0,1,0,0,0,0,0,1,0,0
26864,806,1,18,2,1331,0,1,0,0,0,0,0,1,0,0
26927,6077,1,80,10,1390,0,6,0,1,0,0,0,0,0,0
26941,3020,1,40,7,1260,1,6,0,1,0,0,0,0,0,0
26947,11471,1,80,28,1327,0,7,0,0,0,1,0,0,0,0
26962,4620,1,52,19,1765,0,7,0,0,0,1,0,0,0,0
27043,11003,1,25,14,1053,0,8,0,0,0,0,1,0,0,0
27067,7003,1,40,6,1134,0,6,0,1,0,0,0,0,0,0
27132,11526,1,33,29,1936,0,7,0,0,0,1,0,0,0,0
27214,3316,1,32,13,2233,0,7,0,0,0,1,0,0,0,0
27226,6077,1,37,10,2380,0,6,0,1,0,0,0,0,0,0
27252,9650,1,40,11,1428,0,2,1,0,0,0,0,0,0,0
27271,4646,1,74,29,1821,0,3,0,0,1,0,0,0,0,0
27364,7047,1,56,14,1420,0,2,1,0,0,0,0,0,0,0
27371,3645,1,20,17,1375,0,2,1,0,0,0,0,0,0,0
27395,5248,1,35,23,2918,0,7,0,0,0,1,0,0,0,0
27429,7032,1,20,9,375,0,6,0,1,0,0,0,0,0,0
27490,4887,1,56,1,451,1,1,0,0,0,0,0,1,0,0
27500,10041,1,38,13,2337,0,4,0,0,0,0,0,0,1,0
27559,11854,1,55,6,1451,0,4,0,0,0,0,0,0,1,0
27568,1312,1,25,2,1421,0,1,0,0,0,0,0,1,0,0
27735,847,1,52,23,1517,0,5,0,0,0,0,0,0,0,1
27762,1031,1,55,25,1624,0,7,0,0,0,1,0,0,0,0
27763,6182,1,28,14,1327,0,8,0,0,0,0,1,0,0,0
27799,650,1,48,24,1125,0,8,0,0,0,0,1,0,0,0
27800,7186,1,50,8,1419,0,6,0,1,0,0,0,0,0,0
28020,4936,1,66,10,1789,0,2,1,0,0,0,0,0,0,0
28022,7135,1,37,17,1227,0,5,0,0,0,0,0,0,0,1
28032,10467,1,22,16,1657,0,3,0,0,1,0,0,0,0,0
28045,10311,1,50,6,1242,0,8,0,0,0,0,1,0,0,0
28181,11083,1,45,28,1997,0,6,0,1,0,0,0,0,0,0
28207,460,1,33,10,1934,0,6,0,1,0,0,0,0,0,0
28218,1152,1,20,17,1244,0,3,0,0,1,0,0,0,0,0
28270,10763,1,18,9,975,0,4,0,0,0,0,0,0,1,0
28281,10152,1,33,23,1971,0,5,0,0,0,0,0,0,0,1
28323,5151,1,27,6,1674,0,6,0,1,0,0,0,0,0,0
28329,5836,1,38,24,1432,0,8,0,0,0,0,1,0,0,0
28356,7790,1,48,24,1674,0,3,0,0,1,0,0,0,0,0
28371,11471,1,47,28,1184,0,7,0,0,0,1,0,0,0,0
28381,1832,1,18,24,1427,0,7,0,0,0,1,0,0,0,0
28407,11560,1,35,26,1457,0,1,0,0,0,0,0,1,0,0
28409,5919,1,47,7,1686,1,1,0,0,0,0,0,1,0,0
28528,4848,1,61,30,1462,0,6,0,1,0,0,0,0,0,0
28591,6541,1,47,19,1975,0,7,0,0,0,1,0,0,0,0
28604,10224,1,60,14,943,0,8,0,0,0,0,1,0,0,0
28717,4030,1,39,24,1852,0,3,0,0,1,0,0,0,0,0
28720,7790,1,19,24,1674,0,3,0,0,1,0,0,0,0,0
28866,6030,1,48,3,1140,0,7,0,0,0,1,0,0,0,0
28887,4622,1,36,26,1504,0,1,0,0,0,0,0,1,0,0
28888,3046,1,31,23,1693,0,8,0,0,0,0,1,0,0,0
28894,7386,1,42,23,1104,0,7,0,0,0,1,0,0,0,0
28966,9845,1,40,21,1766,0,1,0,0,0,0,0,1,0,0
29076,1193,1,72,13,1704,0,5,0,0,0,0,0,0,0,1
29077,4744,1,22,1,1783,1,3,0,0,1,0,0,0,0,0
29082,6778,1,35,24,1287,0,3,0,0,1,0,0,0,0,0
29121,6237,1,19,14,1469,0,8,0,0,0,0,1,0,0,0
29181,9809,1,34,14,1732,0,1,0,0,0,0,0,1,0,0
29199,11334,1,38,6,1437,0,1,0,0,0,0,0,1,0,0
29265,6719,1,21,14,2033,0,1,0,0,0,0,0,1,0,0
29278,7773,1,28,14,1911,0,1,0,0,0,0,0,1,0,0
29293,7007,1,55,25,1469,0,3,0,0,1,0,0,0,0,0
29348,2899,1,20,11,1382,0,4,0,0,0,0,0,0,1,0
29550,574,1,34,26,1905,0,5,0,0,0,0,0,0,0,1
29633,9969,1,28,11,1947,0,1,0,0,0,0,0,1,0,0
29656,11383,1,28,6,1229,0,6,0,1,0,0,0,0,0,0
29667,4980,1,46,13,1519,0,5,0,0,0,0,0,0,0,1
29733,4768,1,29,12,1708,0,1,0,0,0,0,0,1,0,0
29795,3614,1,45,25,1825,0,4,0,0,0,0,0,0,1,0
29805,7151,1,61,13,1416,0,1,0,0,0,0,0,1,0,0
29826,9324,1,28,8,1290,0,6,0,1,0,0,0,0,0,0
29850,1191,1,33,31,1613,0,1,0,0,0,0,0,1,0,0
29887,892,1,42,6,1482,0,6,0,1,0,0,0,0,0,0
29932,1695,1,38,25,1458,0,4,0,0,0,0,0,0,1,0
30008,4149,1,36,13,1275,0,5,0,0,0,0,0,0,0,1
30086,5539,1,24,14,2013,0,4,0,0,0,0,0,0,1,0
30124,8148,1,28,8,1582,0,2,1,0,0,0,0,0,0,0
30202,4136,1,52,26,1431,0,5,0,0,0,0,0,0,0,1
30251,5167,1,60,7,2082,1,3,0,0,1,0,0,0,0,0
30275,1583,1,62,25,1694,0,5,0,0,0,0,0,0,0,1
30288,1193,1,45,13,1704,0,5,0,0,0,0,0,0,0,1
30302,5358,1,55,23,1890,0,1,0,0,0,0,0,1,0,0
30404,9975,1,36,6,1165,0,1,0,0,0,0,0,1,0,0
30442,5932,1,38,29,1624,0,3,0,0,1,0,0,0,0,0
30459,7054,1,35,22,2034,0,7,0,0,0,1,0,0,0,0
30469,6084,1,36,8,1539,0,2,1,0,0,0,0,0,0,0
30475,9458,1,24,26,1737,0,7,0,0,0,1,0,0,0,0
30503,10256,1,42,2,1994,0,1,0,0,0,0,0,1,0,0
30530,6543,1,52,21,1412,0,8,0,0,0,0,1,0,0,0
30551,6799,1,80,28,916,0,6,0,1,0,0,0,0,0,0
30562,393,1,32,10,1185,0,6,0,1,0,0,0,0,0,0
30605,4092,1,18,13,1914,0,5,0,0,0,0,0,0,0,1
30713,3837,1,52,2,1771,0,3,0,0,1,0,0,0,0,0
30741,8668,1,40,25,1538,0,5,0,0,0,0,0,0,0,1
30754,10887,1,31,14,2257,0,4,0,0,0,0,0,0,1,0
30768,10471,1,72,17,1200,0,3,0,0,1,0,0,0,0,0
30828,10008,1,34,7,2485,1,3,0,0,1,0,0,0,0,0
30898,5035,1,18,9,340,0,6,0,1,0,0,0,0,0,0
30902,1261,1,54,27,799,0,4,0,0,0,0,0,0,1,0
30916,2656,1,78,22,1538,0,5,0,0,0,0,0,0,0,1
30930,3007,1,57,6,1995,0,6,0,1,0,0,0,0,0,0
31012,4908,1,32,5,1443,0,8,0,0,0,0,1,0,0,0
31014,5486,1,25,12,2010,0,4,0,0,0,0,0,0,1,0
31043,6490,1,20,23,2036,0,1,0,0,0,0,0,1,0,0
31204,7459,1,70,29,1674,0,3,0,0,1,0,0,0,0,0
31282,151,1,20,22,1698,0,5,0,0,0,0,0,0,0,1
31288,2353,1,47,26,1090,0,3,0,0,1,0,0,0,0,0
31298,9574,1,19,6,1638,0,6,0,1,0,0,0,0,0,0
31321,6199,1,18,15,1451,0,4,0,0,0,0,0,0,1,0
31330,11562,1,64,23,2219,0,1,0,0,0,0,0,1,0,0
31364,7047,1,31,14,1420,0,2,1,0,0,0,0,0,0,0
31461,4067,1,52,26,1003,0,5,0,0,0,0,0,0,0,1
31487,8995,1,18,26,1387,0,5,0,0,0,0,0,0,0,1
31494,11419,1,44,9,1999,0,4,0,0,0,0,0,0,1,0
31559,6691,1,28,15,1542,0,1,0,0,0,0,0,1,0,0
31682,10978,1,40,21,2041,0,3,0,0,1,0,0,0,0,0
31720,6054,1,35,15,1586,0,4,0,0,0,0,0,0,1,0
31730,3824,1,50,25,1658,0,7,0,0,0,1,0,0,0,0
31771,2063,1,70,22,1596,0,8,0,0,0,0,1,0,0,0
31889,4971,1,70,11,1193,0,1,0,0,0,0,0,1,0,0
31973,4278,1,37,7,1297,1,8,0,0,0,0,1,0,0,0
32075,9370,1,65,30,1786,0,6,0,1,0,0,0,0,0,0
32140,3812,1,26,9,2160,0,4,0,0,0,0,0,0,1,0
32210,7105,1,28,22,1660,0,5,0,0,0,0,0,0,0,1
32281,3698,1,64,13,1598,0,1,0,0,0,0,0,1,0,0
32336,3804,1,45,5,1129,0,8,0,0,0,0,1,0,0,0
32376,5889,1,51,9,1383,0,2,1,0,0,0,0,0,0,0
32391,8817,1,85,25,730,0,1,0,0,0,0,0,1,0,0
32485,872,1,35,24,572,0,3,0,0,1,0,0,0,0,0
32491,2186,1,18,6,1530,0,8,0,0,0,0,1,0,0,0
32555,1254,1,65,23,1775,0,5,0,0,0,0,0,0,0,1
32566,9209,1,26,24,1937,0,4,0,0,0,0,0,0,1,0
32569,2234,1,22,22,1418,0,5,0,0,0,0,0,0,0,1
32577,11175,1,44,8,1356,0,6,0,1,0,0,0,0,0,0
32723,4670,1,90,28,1413,0,3,0,0,1,0,0,0,0,0
32738,8817,1,38,25,1601,0,1,0,0,0,0,0,1,0,0
32768,1206,1,40,10,1361,0,6,0,1,0,0,0,0,0,0
32866,4208,1,60,12,968,0,8,0,0,0,0,1,0,0,0
32913,5106,1,36,28,1877,0,3,0,0,1,0,0,0,0,0
