SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_3,adm2_5,adm2_7,adm2_6,adm2_11,adm2_10,adm2_8,adm2_1,adm2_9
28678,2855,1,52,2,NA,NA,1302,0,6,0,0,0,0,0,1,0,0,0,0,0
28679,4885,1,42,18,NA,NA,1616,0,4,0,1,0,0,0,0,0,0,0,0,0
28722,5305,1,25,14,NA,NA,2008,0,5,0,0,0,1,0,0,0,0,0,0,0
28735,5820,1,52,21,NA,NA,1640,0,5,0,0,0,1,0,0,0,0,0,0,0
28749,10067,1,20,10,NA,NA,1374,0,9,0,0,0,0,0,0,0,0,0,0,1
28800,8123,1,60,27,NA,NA,2041,0,1,0,0,0,0,0,0,0,0,0,1,0
28880,313,1,71,21,NA,NA,2212,0,5,0,0,0,1,0,0,0,0,0,0,0
28901,3200,1,55,17,NA,NA,2264,0,4,0,1,0,0,0,0,0,0,0,0,0
28903,11057,1,40,2,NA,NA,1400,0,6,0,0,0,0,0,1,0,0,0,0,0
28907,6334,1,60,5,NA,NA,2230,0,9,0,0,0,0,0,0,0,0,0,0,1
28929,2978,1,33,13,NA,NA,2749,0,5,0,0,0,1,0,0,0,0,0,0,0
28940,1278,1,27,4,NA,NA,2244,0,10,0,0,0,0,0,0,0,1,0,0,0
28947,6787,1,45,21,NA,NA,2548,0,5,0,0,0,1,0,0,0,0,0,0,0
28952,3107,1,35,3,NA,NA,2624,0,7,0,0,0,0,1,0,0,0,0,0,0
29144,5385,1,39,26,NA,NA,2068,0,5,0,0,0,1,0,0,0,0,0,0,0
29155,7981,1,22,26,NA,NA,2189,0,2,1,0,0,0,0,0,0,0,0,0,0
29185,10399,1,18,13,NA,NA,1461,0,11,0,0,0,0,0,0,1,0,0,0,0
29191,7997,1,30,22,NA,NA,2312,0,2,1,0,0,0,0,0,0,0,0,0,0
29242,8377,1,62,12,NA,NA,1765,0,3,0,0,1,0,0,0,0,0,0,0,0
29268,1617,1,25,12,NA,NA,1617,0,9,0,0,0,0,0,0,0,0,0,0,1
29311,8852,1,58,19,NA,NA,2236,0,11,0,0,0,0,0,0,1,0,0,0,0
29316,9967,1,40,25,NA,NA,2064,0,2,1,0,0,0,0,0,0,0,0,0,0
29321,11196,1,28,18,NA,NA,2182,0,9,0,0,0,0,0,0,0,0,0,0,1
29336,889,1,73,18,NA,NA,1611,0,4,0,1,0,0,0,0,0,0,0,0,0
29411,8373,1,36,20,NA,NA,2142,0,9,0,0,0,0,0,0,0,0,0,0,1
29425,2634,1,75,28,NA,NA,1996,0,1,0,0,0,0,0,0,0,0,0,1,0
29430,2154,1,36,30,NA,NA,1843,0,7,0,0,0,0,1,0,0,0,0,0,0
29556,8078,1,45,19,NA,NA,2464,0,7,0,0,0,0,1,0,0,0,0,0,0
29575,7682,1,35,21,NA,NA,2212,0,5,0,0,0,1,0,0,0,0,0,0,0
29644,4574,1,58,8,NA,NA,1766,0,2,1,0,0,0,0,0,0,0,0,0,0
29668,10290,1,18,3,NA,NA,1892,0,7,0,0,0,0,1,0,0,0,0,0,0
29685,9021,1,50,26,NA,NA,1461,0,5,0,0,0,1,0,0,0,0,0,0,0
29747,3062,1,70,15,NA,NA,1543,0,1,0,0,0,0,0,0,0,0,0,1,0
29756,4704,1,82,26,NA,NA,1933,0,8,0,0,0,0,0,0,0,0,1,0,0
29880,1957,1,40,26,NA,NA,1847,0,5,0,0,0,1,0,0,0,0,0,0,0
29898,6354,1,43,18,NA,NA,1388,0,7,0,0,0,0,1,0,0,0,0,0,0
30009,6169,1,42,3,NA,NA,1615,0,7,0,0,0,0,1,0,0,0,0,0,0
30057,5700,1,39,26,NA,NA,2531,0,2,1,0,0,0,0,0,0,0,0,0,0
30080,336,1,75,12,NA,NA,1431,0,4,0,1,0,0,0,0,0,0,0,0,0
30093,9289,1,48,27,NA,NA,2162,0,3,0,0,1,0,0,0,0,0,0,0,0
30146,5264,1,42,6,NA,NA,2264,0,2,1,0,0,0,0,0,0,0,0,0,0
30223,4020,1,21,10,NA,NA,2456,0,3,0,0,1,0,0,0,0,0,0,0,0
30261,3032,1,40,6,NA,NA,2179,0,10,0,0,0,0,0,0,0,1,0,0,0
30303,43,1,25,23,NA,NA,2021,0,8,0,0,0,0,0,0,0,0,1,0,0
30336,1138,1,30,11,NA,NA,1924,0,5,0,0,0,1,0,0,0,0,0,0,0
30359,7877,1,21,23,NA,NA,2314,0,2,1,0,0,0,0,0,0,0,0,0,0
30366,5001,1,40,12,NA,NA,2208,0,3,0,0,1,0,0,0,0,0,0,0,0
30378,8286,1,23,4,NA,NA,2355,0,10,0,0,0,0,0,0,0,1,0,0,0
30403,4697,1,30,12,NA,NA,2134,0,5,0,0,0,1,0,0,0,0,0,0,0
30472,4350,1,22,9,NA,NA,1941,0,4,0,1,0,0,0,0,0,0,0,0,0
30474,2127,1,65,19,NA,NA,2086,0,8,0,0,0,0,0,0,0,0,1,0,0
30554,4253,1,28,2,NA,NA,1203,0,6,0,0,0,0,0,1,0,0,0,0,0
30706,8142,1,60,7,NA,NA,2031,1,10,0,0,0,0,0,0,0,1,0,0,0
30756,1522,1,22,16,NA,NA,2123,0,11,0,0,0,0,0,0,1,0,0,0,0
30767,4043,1,20,26,NA,NA,2382,0,5,0,0,0,1,0,0,0,0,0,0,0
30857,9028,1,18,10,NA,NA,2059,0,9,0,0,0,0,0,0,0,0,0,0,1
30863,2223,1,55,14,NA,NA,2020,0,9,0,0,0,0,0,0,0,0,0,0,1
31035,4104,1,65,22,NA,NA,2544,0,2,1,0,0,0,0,0,0,0,0,0,0
31038,9326,1,68,19,NA,NA,2032,0,8,0,0,0,0,0,0,0,0,1,0,0
31063,9625,1,42,25,NA,NA,2492,0,2,1,0,0,0,0,0,0,0,0,0,0
31135,10222,1,55,21,NA,NA,1692,0,8,0,0,0,0,0,0,0,0,1,0,0
31147,5119,1,28,26,NA,NA,1647,0,5,0,0,0,1,0,0,0,0,0,0,0
31164,4012,1,54,23,NA,NA,3260,0,5,0,0,0,1,0,0,0,0,0,0,0
31236,9634,1,46,10,NA,NA,1879,0,3,0,0,1,0,0,0,0,0,0,0,0
31360,470,1,52,23,NA,NA,2898,0,2,1,0,0,0,0,0,0,0,0,0,0
31381,1954,1,33,17,NA,NA,2329,0,10,0,0,0,0,0,0,0,1,0,0,0
31397,8416,1,45,13,NA,NA,2668,0,1,0,0,0,0,0,0,0,0,0,1,0
31444,8599,1,52,25,NA,NA,1669,0,6,0,0,0,0,0,1,0,0,0,0,0
31449,6184,1,32,20,NA,NA,2122,0,9,0,0,0,0,0,0,0,0,0,0,1
31480,7113,1,38,22,NA,NA,1835,0,8,0,0,0,0,0,0,0,0,1,0,0
31503,4185,1,43,17,NA,NA,886,0,10,0,0,0,0,0,0,0,1,0,0,0
31523,3214,1,33,13,NA,NA,2813,0,10,0,0,0,0,0,0,0,1,0,0,0
31557,7608,1,18,18,NA,NA,2484,0,8,0,0,0,0,0,0,0,0,1,0,0
31573,7828,1,50,20,NA,NA,2280,0,8,0,0,0,0,0,0,0,0,1,0,0
31594,2255,1,58,11,NA,NA,2059,0,9,0,0,0,0,0,0,0,0,0,0,1
31643,8991,1,23,18,NA,NA,2286,0,9,0,0,0,0,0,0,0,0,0,0,1
31710,10424,1,50,9,NA,NA,1877,0,2,1,0,0,0,0,0,0,0,0,0,0
31711,2337,1,40,12,NA,NA,2091,0,3,0,0,1,0,0,0,0,0,0,0,0
31729,4439,1,70,27,NA,NA,1914,0,5,0,0,0,1,0,0,0,0,0,0,0
31759,3604,1,34,21,NA,NA,2063,0,5,0,0,0,1,0,0,0,0,0,0,0
31996,6406,1,40,26,NA,NA,2100,0,3,0,0,1,0,0,0,0,0,0,0,0
32005,4097,1,30,19,NA,NA,2252,0,8,0,0,0,0,0,0,0,0,1,0,0
32063,7789,1,51,13,NA,NA,1903,0,1,0,0,0,0,0,0,0,0,0,1,0
32105,7353,1,25,29,NA,NA,2202,0,3,0,0,1,0,0,0,0,0,0,0,0
32120,3149,1,37,18,NA,NA,2399,0,7,0,0,0,0,1,0,0,0,0,0,0
32138,5285,1,76,17,NA,NA,2266,0,4,0,1,0,0,0,0,0,0,0,0,0
32155,11279,1,28,28,NA,NA,2185,0,6,0,0,0,0,0,1,0,0,0,0,0
32201,5045,1,26,7,NA,NA,2632,1,10,0,0,0,0,0,0,0,1,0,0,0
32250,1012,1,25,16,NA,NA,2143,0,9,0,0,0,0,0,0,0,0,0,0,1
32271,10961,1,22,23,NA,NA,1709,0,8,0,0,0,0,0,0,0,0,1,0,0
32275,2578,1,50,24,NA,NA,2078,0,2,1,0,0,0,0,0,0,0,0,0,0
32279,7800,1,38,30,NA,NA,2677,0,7,0,0,0,0,1,0,0,0,0,0,0
32289,6743,1,23,3,NA,NA,2078,0,6,0,0,0,0,0,1,0,0,0,0,0
32301,9910,1,45,19,NA,NA,2271,0,8,0,0,0,0,0,0,0,0,1,0,0
32319,8142,1,25,7,NA,NA,2228,1,10,0,0,0,0,0,0,0,1,0,0,0
32359,7608,1,65,18,NA,NA,2496,0,8,0,0,0,0,0,0,0,0,1,0,0
32380,6198,1,32,22,NA,NA,2005,0,8,0,0,0,0,0,0,0,0,1,0,0
32439,10328,1,28,11,NA,NA,2485,0,9,0,0,0,0,0,0,0,0,0,0,1
32488,7366,1,60,29,NA,NA,2926,0,5,0,0,0,1,0,0,0,0,0,0,0
32548,10768,1,61,27,NA,NA,2504,0,5,0,0,0,1,0,0,0,0,0,0,0
32573,7563,1,43,29,NA,NA,2307,0,3,0,0,1,0,0,0,0,0,0,0,0
32601,9711,1,46,12,NA,NA,2117,0,5,0,0,0,1,0,0,0,0,0,0,0
32605,8954,1,50,24,NA,NA,1793,0,5,0,0,0,1,0,0,0,0,0,0,0
32608,1127,1,40,30,NA,NA,2731,0,6,0,0,0,0,0,1,0,0,0,0,0
32694,851,1,32,12,NA,NA,2408,0,3,0,0,1,0,0,0,0,0,0,0,0
32734,11068,1,55,25,NA,NA,2581,0,5,0,0,0,1,0,0,0,0,0,0,0
32780,7631,1,25,4,NA,NA,2058,0,9,0,0,0,0,0,0,0,0,0,0,1
32799,5797,1,34,18,NA,NA,1721,0,9,0,0,0,0,0,0,0,0,0,0,1
32809,823,1,40,11,NA,NA,1542,0,9,0,0,0,0,0,0,0,0,0,0,1
32827,8614,1,40,25,NA,NA,2586,0,2,1,0,0,0,0,0,0,0,0,0,0
32838,2596,1,38,27,NA,NA,2093,0,1,0,0,0,0,0,0,0,0,0,1,0
32844,4183,1,55,6,NA,NA,1793,0,10,0,0,0,0,0,0,0,1,0,0,0
32902,5819,1,50,18,NA,NA,2270,0,8,0,0,0,0,0,0,0,0,1,0,0
32947,10622,1,32,2,NA,NA,2512,0,9,0,0,0,0,0,0,0,0,0,0,1
32958,1170,1,45,27,NA,NA,2005,0,5,0,0,0,1,0,0,0,0,0,0,0
32990,10602,1,44,24,NA,NA,1933,0,8,0,0,0,0,0,0,0,0,1,0,0
33010,5821,1,61,19,NA,NA,1731,0,8,0,0,0,0,0,0,0,0,1,0,0
33132,2443,1,25,24,NA,NA,2317,0,5,0,0,0,1,0,0,0,0,0,0,0
33328,9877,1,38,31,NA,NA,2024,0,7,0,0,0,0,1,0,0,0,0,0,0
33391,4069,1,70,24,NA,NA,2295,0,5,0,0,0,1,0,0,0,0,0,0,0
33417,8218,1,70,14,NA,NA,1924,0,5,0,0,0,1,0,0,0,0,0,0,0
33419,6172,1,55,20,NA,NA,2070,0,8,0,0,0,0,0,0,0,0,1,0,0
33424,5361,1,27,24,NA,NA,1966,0,2,1,0,0,0,0,0,0,0,0,0,0
33445,2735,1,63,28,NA,NA,2036,0,5,0,0,0,1,0,0,0,0,0,0,0
33469,7817,1,63,24,NA,NA,2226,0,2,1,0,0,0,0,0,0,0,0,0,0
33490,4997,1,23,23,NA,NA,2078,0,11,0,0,0,0,0,0,1,0,0,0,0
33584,4025,1,35,19,NA,NA,2213,0,8,0,0,0,0,0,0,0,0,1,0,0
33624,8500,1,70,29,NA,NA,2198,0,1,0,0,0,0,0,0,0,0,0,1,0
33639,187,1,21,21,NA,NA,2322,0,5,0,0,0,1,0,0,0,0,0,0,0
33648,678,1,35,9,NA,NA,1926,0,3,0,0,1,0,0,0,0,0,0,0,0
33707,3322,1,45,27,NA,NA,2313,0,5,0,0,0,1,0,0,0,0,0,0,0
33926,7430,1,46,10,NA,NA,2347,0,9,0,0,0,0,0,0,0,0,0,0,1
33937,8203,1,44,10,NA,NA,2247,0,9,0,0,0,0,0,0,0,0,0,0,1
34005,8464,1,20,23,NA,NA,2169,0,8,0,0,0,0,0,0,0,0,1,0,0
34014,2034,1,49,25,NA,NA,2190,0,2,1,0,0,0,0,0,0,0,0,0,0
34034,10154,1,28,21,NA,NA,1305,0,1,0,0,0,0,0,0,0,0,0,1,0
34036,56,1,50,3,NA,NA,2690,0,10,0,0,0,0,0,0,0,1,0,0,0
34045,4997,1,58,23,NA,NA,2078,0,11,0,0,0,0,0,0,1,0,0,0,0
34103,296,1,59,29,NA,NA,2063,0,3,0,0,1,0,0,0,0,0,0,0,0
34163,635,1,40,20,NA,NA,2483,0,9,0,0,0,0,0,0,0,0,0,0,1
34164,9071,1,35,15,NA,NA,2127,0,10,0,0,0,0,0,0,0,1,0,0,0
34171,3432,1,35,18,NA,NA,2224,0,4,0,1,0,0,0,0,0,0,0,0,0
34194,7305,1,47,26,NA,NA,2921,0,5,0,0,0,1,0,0,0,0,0,0,0
34224,10707,1,56,4,NA,NA,2104,0,9,0,0,0,0,0,0,0,0,0,0,1
34248,2035,1,38,12,NA,NA,1992,0,4,0,1,0,0,0,0,0,0,0,0,0
34304,983,1,56,12,NA,NA,1819,0,3,0,0,1,0,0,0,0,0,0,0,0
34353,3603,1,45,24,NA,NA,2309,0,8,0,0,0,0,0,0,0,0,1,0,0
34373,5354,1,42,20,NA,NA,2502,0,8,0,0,0,0,0,0,0,0,1,0,0
34419,9094,1,55,28,NA,NA,2100,0,6,0,0,0,0,0,1,0,0,0,0,0
34486,7359,1,35,20,NA,NA,2557,0,8,0,0,0,0,0,0,0,0,1,0,0
34651,9830,1,60,28,NA,NA,1749,0,6,0,0,0,0,0,1,0,0,0,0,0
34679,16,1,64,22,NA,NA,2305,0,8,0,0,0,0,0,0,0,0,1,0,0
34681,4350,1,48,9,NA,NA,1802,0,4,0,1,0,0,0,0,0,0,0,0,0
34732,3845,1,58,25,NA,NA,2275,0,2,1,0,0,0,0,0,0,0,0,0,0
34733,3753,1,26,21,NA,NA,2127,0,7,0,0,0,0,1,0,0,0,0,0,0
34742,11333,1,22,7,NA,NA,2415,1,10,0,0,0,0,0,0,0,1,0,0,0
34760,11306,1,32,23,NA,NA,2098,0,5,0,0,0,1,0,0,0,0,0,0,0
34769,517,1,43,29,NA,NA,2128,0,1,0,0,0,0,0,0,0,0,0,1,0
34818,7763,1,33,26,NA,NA,1566,0,5,0,0,0,1,0,0,0,0,0,0,0
34869,3845,1,27,25,NA,NA,2273,0,2,1,0,0,0,0,0,0,0,0,0,0
34893,1928,1,65,26,NA,NA,1557,0,3,0,0,1,0,0,0,0,0,0,0,0
34935,1062,1,23,10,NA,NA,2605,0,4,0,1,0,0,0,0,0,0,0,0,0
34945,2743,1,50,27,NA,NA,2181,0,3,0,0,1,0,0,0,0,0,0,0,0
34962,7226,1,40,10,NA,NA,2103,0,9,0,0,0,0,0,0,0,0,0,0,1
34981,10156,1,33,28,NA,NA,2284,0,5,0,0,0,1,0,0,0,0,0,0,0
34984,11687,1,31,3,NA,NA,2131,0,7,0,0,0,0,1,0,0,0,0,0,0
34987,5410,1,36,30,NA,NA,1958,0,1,0,0,0,0,0,0,0,0,0,1,0
35096,11704,1,51,12,NA,NA,2152,0,5,0,0,0,1,0,0,0,0,0,0,0
35116,1614,1,47,25,NA,NA,2088,0,5,0,0,0,1,0,0,0,0,0,0,0
35151,2784,1,19,21,NA,NA,1910,0,8,0,0,0,0,0,0,0,0,1,0,0
35215,8092,1,35,30,NA,NA,2096,0,6,0,0,0,0,0,1,0,0,0,0,0
35279,3681,1,76,10,NA,NA,2139,0,5,0,0,0,1,0,0,0,0,0,0,0
35280,7997,1,52,22,NA,NA,2322,0,2,1,0,0,0,0,0,0,0,0,0,0
35344,7004,1,58,20,NA,NA,1852,0,9,0,0,0,0,0,0,0,0,0,0,1
35382,4213,1,56,18,NA,NA,2242,0,4,0,1,0,0,0,0,0,0,0,0,0
35433,2120,1,43,14,NA,NA,2037,0,1,0,0,0,0,0,0,0,0,0,1,0
35435,3791,1,33,20,NA,NA,2136,0,1,0,0,0,0,0,0,0,0,0,1,0
35441,5558,1,22,11,NA,NA,2458,0,9,0,0,0,0,0,0,0,0,0,0,1
35453,6697,1,25,27,NA,NA,2189,0,5,0,0,0,1,0,0,0,0,0,0,0
35476,118,1,35,9,NA,NA,2001,0,1,0,0,0,0,0,0,0,0,0,1,0
35479,2705,1,61,12,NA,NA,1964,0,4,0,1,0,0,0,0,0,0,0,0,0
35511,10669,1,55,20,NA,NA,2152,0,9,0,0,0,0,0,0,0,0,0,0,1
35520,5488,1,25,14,NA,NA,2131,0,10,0,0,0,0,0,0,0,1,0,0,0
35551,804,1,55,15,NA,NA,2367,0,1,0,0,0,0,0,0,0,0,0,1,0
35561,10116,1,45,12,NA,NA,2619,0,9,0,0,0,0,0,0,0,0,0,0,1
35615,11557,1,56,20,NA,NA,2293,0,9,0,0,0,0,0,0,0,0,0,0,1
35661,695,1,53,26,NA,NA,2618,0,8,0,0,0,0,0,0,0,0,1,0,0
35748,8027,1,55,12,NA,NA,2452,0,5,0,0,0,1,0,0,0,0,0,0,0
35760,6868,1,22,20,NA,NA,2765,0,7,0,0,0,0,1,0,0,0,0,0,0
35799,8389,1,75,21,NA,NA,1735,0,8,0,0,0,0,0,0,0,0,1,0,0
35894,1305,1,50,28,NA,NA,2197,0,3,0,0,1,0,0,0,0,0,0,0,0
35908,5285,1,39,17,NA,NA,2147,0,4,0,1,0,0,0,0,0,0,0,0,0
36039,1424,1,31,24,NA,NA,2647,0,5,0,0,0,1,0,0,0,0,0,0,0
36044,9021,1,18,26,NA,NA,1461,0,5,0,0,0,1,0,0,0,0,0,0,0
36054,7485,1,38,5,NA,NA,1940,0,2,1,0,0,0,0,0,0,0,0,0,0
36116,10106,1,55,23,NA,NA,2769,0,6,0,0,0,0,0,1,0,0,0,0,0
36120,2808,1,43,18,NA,NA,2700,0,11,0,0,0,0,0,0,1,0,0,0,0
36367,1355,1,40,22,NA,NA,2387,0,2,1,0,0,0,0,0,0,0,0,0,0
36429,1130,1,47,3,NA,NA,2254,0,7,0,0,0,0,1,0,0,0,0,0,0
36470,1309,1,36,26,NA,NA,2976,0,5,0,0,0,1,0,0,0,0,0,0,0
36519,6721,1,32,26,NA,NA,2574,0,5,0,0,0,1,0,0,0,0,0,0,0
36532,4852,1,28,2,NA,NA,2508,0,9,0,0,0,0,0,0,0,0,0,0,1
36541,8111,1,71,24,NA,NA,1682,0,6,0,0,0,0,0,1,0,0,0,0,0
36548,7483,1,55,13,NA,NA,2546,0,1,0,0,0,0,0,0,0,0,0,1,0
36550,989,1,53,14,NA,NA,2030,0,1,0,0,0,0,0,0,0,0,0,1,0
36576,8620,1,40,22,NA,NA,1639,0,11,0,0,0,0,0,0,1,0,0,0,0
36590,2997,1,48,24,NA,NA,2502,0,6,0,0,0,0,0,1,0,0,0,0,0
36596,11165,1,19,13,NA,NA,2445,0,1,0,0,0,0,0,0,0,0,0,1,0
36657,10468,1,44,25,NA,NA,2081,0,8,0,0,0,0,0,0,0,0,1,0,0
36679,7246,1,35,29,NA,NA,2236,0,3,0,0,1,0,0,0,0,0,0,0,0
36683,4333,1,40,31,NA,NA,1939,0,7,0,0,0,0,1,0,0,0,0,0,0
36733,9208,1,80,30,NA,NA,1417,0,1,0,0,0,0,0,0,0,0,0,1,0
36765,1249,1,40,27,NA,NA,2218,0,1,0,0,0,0,0,0,0,0,0,1,0
36822,4624,1,27,20,NA,NA,2062,0,8,0,0,0,0,0,0,0,0,1,0,0
36846,1020,1,27,5,NA,NA,2131,0,10,0,0,0,0,0,0,0,1,0,0,0
36993,4014,1,54,12,NA,NA,2542,0,5,0,0,0,1,0,0,0,0,0,0,0
37033,5608,1,35,11,NA,NA,2224,0,9,0,0,0,0,0,0,0,0,0,0,1
37144,5930,1,65,31,NA,NA,1161,0,7,0,0,0,0,1,0,0,0,0,0,0
37207,9994,1,19,5,NA,NA,2291,0,9,0,0,0,0,0,0,0,0,0,0,1
37235,7446,1,48,2,NA,NA,2177,0,9,0,0,0,0,0,0,0,0,0,0,1
37261,3908,1,23,22,NA,NA,1834,0,8,0,0,0,0,0,0,0,0,1,0,0
37295,3753,1,55,21,NA,NA,1728,0,7,0,0,0,0,1,0,0,0,0,0,0
37312,1658,1,28,7,NA,NA,2394,1,10,0,0,0,0,0,0,0,1,0,0,0
37313,1423,1,50,25,NA,NA,3151,0,5,0,0,0,1,0,0,0,0,0,0,0
37330,343,1,43,12,NA,NA,2255,0,3,0,0,1,0,0,0,0,0,0,0,0
37362,705,1,55,23,NA,NA,2199,0,8,0,0,0,0,0,0,0,0,1,0,0
37368,748,1,28,1,NA,NA,1545,1,1,0,0,0,0,0,0,0,0,0,1,0
37375,1791,1,45,23,NA,NA,1932,0,2,1,0,0,0,0,0,0,0,0,0,0
37394,7466,1,66,25,NA,NA,2540,0,2,1,0,0,0,0,0,0,0,0,0,0
37411,8398,1,55,28,NA,NA,2599,0,5,0,0,0,1,0,0,0,0,0,0,0
37464,11619,1,62,12,NA,NA,1234,0,4,0,1,0,0,0,0,0,0,0,0,0
37499,7169,1,25,20,NA,NA,1963,0,8,0,0,0,0,0,0,0,0,1,0,0
37509,8079,1,58,2,NA,NA,1926,0,1,0,0,0,0,0,0,0,0,0,1,0
37619,5443,1,60,12,NA,NA,2108,0,9,0,0,0,0,0,0,0,0,0,0,1
37678,5430,1,48,4,NA,NA,1959,0,9,0,0,0,0,0,0,0,0,0,0,1
37695,1972,1,38,8,NA,NA,2500,0,3,0,0,1,0,0,0,0,0,0,0,0
37744,4002,1,70,12,NA,NA,1468,0,3,0,0,1,0,0,0,0,0,0,0,0
37807,7613,1,77,19,NA,NA,1354,0,8,0,0,0,0,0,0,0,0,1,0,0
37852,8724,1,43,28,NA,NA,2088,0,5,0,0,0,1,0,0,0,0,0,0,0
37863,11467,1,40,12,NA,NA,1990,0,3,0,0,1,0,0,0,0,0,0,0,0
37901,11054,1,40,20,NA,NA,2021,0,1,0,0,0,0,0,0,0,0,0,1,0
37955,2466,1,56,18,NA,NA,2029,0,7,0,0,0,0,1,0,0,0,0,0,0
37957,4525,1,35,30,NA,NA,2409,0,3,0,0,1,0,0,0,0,0,0,0,0
37970,11714,1,50,20,NA,NA,2684,0,9,0,0,0,0,0,0,0,0,0,0,1
37990,5853,1,22,25,NA,NA,1568,0,11,0,0,0,0,0,0,1,0,0,0,0
38001,10378,1,54,18,NA,NA,1846,0,11,0,0,0,0,0,0,1,0,0,0,0
38018,9029,1,18,21,NA,NA,2086,0,7,0,0,0,0,1,0,0,0,0,0,0
38036,10818,1,40,24,NA,NA,2179,0,11,0,0,0,0,0,0,1,0,0,0,0
38071,9248,1,48,11,NA,NA,2477,0,9,0,0,0,0,0,0,0,0,0,0,1
38088,2273,1,58,11,NA,NA,2269,0,9,0,0,0,0,0,0,0,0,0,0,1
38157,43,1,50,23,NA,NA,2021,0,8,0,0,0,0,0,0,0,0,1,0,0
38204,2634,1,49,28,NA,NA,1513,0,1,0,0,0,0,0,0,0,0,0,1,0
38205,6394,1,45,28,NA,NA,2590,0,8,0,0,0,0,0,0,0,0,1,0,0
38214,10691,1,35,12,NA,NA,2562,0,3,0,0,1,0,0,0,0,0,0,0,0
38221,8417,1,22,18,NA,NA,1562,0,7,0,0,0,0,1,0,0,0,0,0,0
38253,2542,1,40,27,NA,NA,2290,0,5,0,0,0,1,0,0,0,0,0,0,0
38305,9925,1,40,5,NA,NA,2254,0,2,1,0,0,0,0,0,0,0,0,0,0
38332,6746,1,60,11,NA,NA,2548,0,5,0,0,0,1,0,0,0,0,0,0,0
38395,8056,1,60,9,NA,NA,2324,0,4,0,1,0,0,0,0,0,0,0,0,0
38471,11776,1,37,14,NA,NA,2173,0,9,0,0,0,0,0,0,0,0,0,0,1
38538,10456,1,58,22,NA,NA,2251,0,8,0,0,0,0,0,0,0,0,1,0,0
38547,9608,1,33,9,NA,NA,1684,0,3,0,0,1,0,0,0,0,0,0,0,0
38571,7928,1,44,12,NA,NA,2181,0,5,0,0,0,1,0,0,0,0,0,0,0
38592,1278,1,60,4,NA,NA,2037,0,10,0,0,0,0,0,0,0,1,0,0,0
38629,9830,1,21,28,NA,NA,2244,0,6,0,0,0,0,0,1,0,0,0,0,0
38658,7034,1,78,27,NA,NA,2598,0,3,0,0,1,0,0,0,0,0,0,0,0
38675,6351,1,60,19,NA,NA,2327,0,11,0,0,0,0,0,0,1,0,0,0,0
38700,1910,1,36,12,NA,NA,2531,0,5,0,0,0,1,0,0,0,0,0,0,0
38701,11649,1,21,26,NA,NA,2058,0,2,1,0,0,0,0,0,0,0,0,0,0
38726,8889,1,23,25,NA,NA,2653,0,2,1,0,0,0,0,0,0,0,0,0,0
38819,3518,1,48,29,NA,NA,2017,0,4,0,1,0,0,0,0,0,0,0,0,0
39011,7883,1,47,19,NA,NA,1951,0,4,0,1,0,0,0,0,0,0,0,0,0
39066,8123,1,35,27,NA,NA,1683,0,1,0,0,0,0,0,0,0,0,0,1,0
39069,6107,1,25,19,NA,NA,2271,0,7,0,0,0,0,1,0,0,0,0,0,0
39091,11269,1,65,22,NA,NA,2139,0,2,1,0,0,0,0,0,0,0,0,0,0
39092,9971,1,18,23,NA,NA,1740,0,5,0,0,0,1,0,0,0,0,0,0,0
39127,5821,1,40,19,NA,NA,1824,0,8,0,0,0,0,0,0,0,0,1,0,0
39247,11165,1,48,13,NA,NA,2082,0,1,0,0,0,0,0,0,0,0,0,1,0
39316,3617,1,20,22,NA,NA,2553,0,2,1,0,0,0,0,0,0,0,0,0,0
39334,1849,1,45,25,NA,NA,2597,0,2,1,0,0,0,0,0,0,0,0,0,0
39369,9462,1,48,23,NA,NA,2371,0,2,1,0,0,0,0,0,0,0,0,0,0
39399,8551,1,70,25,NA,NA,1207,0,6,0,0,0,0,0,1,0,0,0,0,0
39431,6313,1,18,23,NA,NA,2950,0,5,0,0,0,1,0,0,0,0,0,0,0
39451,9041,1,70,27,NA,NA,1556,0,1,0,0,0,0,0,0,0,0,0,1,0
39543,2034,1,30,25,NA,NA,2190,0,2,1,0,0,0,0,0,0,0,0,0,0
39562,7736,1,82,13,NA,NA,1660,0,5,0,0,0,1,0,0,0,0,0,0,0
39566,4566,1,40,18,NA,NA,2182,0,8,0,0,0,0,0,0,0,0,1,0,0
39583,4312,1,55,18,NA,NA,2141,0,4,0,1,0,0,0,0,0,0,0,0,0
39634,3572,1,45,11,NA,NA,2284,0,5,0,0,0,1,0,0,0,0,0,0,0
39676,2675,1,25,10,NA,NA,2503,0,5,0,0,0,1,0,0,0,0,0,0,0
42,591,1,25,23,NA,NA,82,NA,NA,169,NA,NA,11.9,NA,NA,7.6899999999999995,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
82,9307,1,40,29,NA,NA,9,NA,NA,125,NA,NA,11.489999999999998,NA,NA,7.44,NA,NA,0.45,0,4,0,1,0,0,0,0,0,0,0,0,0
