SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_4,adm2_3,adm2_7,adm2_6,adm2_2,adm2_1,adm2_10,adm2_5,adm2_8,adm2_9,adm2_11
37511,1462,2,35,17,1,NA,1062,0,5,0,0,0,0,0,0,0,1,0,0,0
37534,9690,2,29,8,1,NA,1700,0,6,0,0,0,1,0,0,0,0,0,0,0
37623,6847,2,51,14,NA,NA,764,0,4,1,0,0,0,0,0,0,0,0,0,0
37628,8952,2,19,22,1,NA,2050,0,8,0,0,0,0,0,0,0,0,1,0,0
37634,6845,2,35,27,1,NA,3023,0,4,1,0,0,0,0,0,0,0,0,0,0
37647,3449,2,41,30,1,NA,1934,0,2,0,0,0,0,1,0,0,0,0,0,0
37656,1702,2,42,20,1,NA,1789,0,7,0,0,1,0,0,0,0,0,0,0,0
37686,7801,2,38,15,1,NA,1127,0,3,0,1,0,0,0,0,0,0,0,0,0
37688,11007,2,52,29,NA,NA,951,0,8,0,0,0,0,0,0,0,0,1,0,0
37747,11241,2,42,22,1,NA,1376,0,6,0,0,0,1,0,0,0,0,0,0,0
37773,7166,2,43,20,1,NA,2250,0,2,0,0,0,0,1,0,0,0,0,0,0
37776,4045,2,19,13,1,NA,1221,0,1,0,0,0,0,0,1,0,0,0,0,0
37819,1466,2,19,27,1,NA,831,0,1,0,0,0,0,0,1,0,0,0,0,0
37823,8184,2,19,16,1,NA,917,0,8,0,0,0,0,0,0,0,0,1,0,0
37838,6117,2,30,18,3,NA,1265,0,3,0,1,0,0,0,0,0,0,0,0,0
37840,79,2,21,21,1,NA,386,0,11,0,0,0,0,0,0,0,0,0,0,1
37854,5223,2,55,14,NA,NA,1623,0,5,0,0,0,0,0,0,0,1,0,0,0
37856,9226,2,37,26,1,NA,1019,0,1,0,0,0,0,0,1,0,0,0,0,0
37862,4888,2,60,24,NA,NA,1816,0,4,1,0,0,0,0,0,0,0,0,0,0
37925,525,2,47,4,1,NA,1751,0,6,0,0,0,1,0,0,0,0,0,0,0
37929,5509,2,40,25,1,NA,1447,0,7,0,0,1,0,0,0,0,0,0,0,0
37971,2516,2,65,18,NA,NA,1184,0,6,0,0,0,1,0,0,0,0,0,0,0
37979,4344,2,31,20,1,NA,1561,0,5,0,0,0,0,0,0,0,1,0,0,0
38016,2292,2,53,26,NA,NA,1908,0,1,0,0,0,0,0,1,0,0,0,0,0
38026,9207,2,39,22,1,NA,1781,0,7,0,0,1,0,0,0,0,0,0,0,0
38084,8913,2,38,14,1,NA,1615,0,4,1,0,0,0,0,0,0,0,0,0,0
38125,5963,2,60,21,NA,NA,1521,0,10,0,0,0,0,0,0,1,0,0,0,0
38155,1828,2,77,15,NA,NA,553,0,8,0,0,0,0,0,0,0,0,1,0,0
38156,3175,2,50,26,NA,NA,1616,0,6,0,0,0,1,0,0,0,0,0,0,0
38170,7963,2,41,21,1,NA,1238,0,11,0,0,0,0,0,0,0,0,0,0,1
38190,6888,2,55,26,NA,NA,741,0,7,0,0,1,0,0,0,0,0,0,0,0
38202,11443,2,29,22,1,NA,2045,0,9,0,0,0,0,0,0,0,0,0,1,0
38203,2683,2,33,24,1,NA,1862,0,7,0,0,1,0,0,0,0,0,0,0,0
38224,11623,2,31,8,1,NA,1829,0,3,0,1,0,0,0,0,0,0,0,0,0
38344,5894,2,18,18,1,NA,598,0,6,0,0,0,1,0,0,0,0,0,0,0
38349,1114,2,40,10,1,NA,708,0,1,0,0,0,0,0,1,0,0,0,0,0
38353,7717,2,50,10,NA,NA,988,0,6,0,0,0,1,0,0,0,0,0,0,0
38367,9777,2,24,19,1,NA,617,0,6,0,0,0,1,0,0,0,0,0,0,0
38400,2801,2,30,25,1,NA,1468,0,4,1,0,0,0,0,0,0,0,0,0,0
38420,936,2,36,23,1,NA,1290,0,11,0,0,0,0,0,0,0,0,0,0,1
38458,2805,2,58,26,NA,NA,985,0,1,0,0,0,0,0,1,0,0,0,0,0
38479,9707,2,48,11,1,NA,2498,0,10,0,0,0,0,0,0,1,0,0,0,0
38483,4138,2,34,18,1,NA,1498,0,3,0,1,0,0,0,0,0,0,0,0,0
38491,10753,2,37,4,1,NA,1720,0,6,0,0,0,1,0,0,0,0,0,0,0
38503,10744,2,41,24,1,NA,2505,0,7,0,0,1,0,0,0,0,0,0,0,0
38515,8465,2,24,14,1,NA,808,0,4,1,0,0,0,0,0,0,0,0,0,0
38539,5553,2,65,25,NA,NA,1467,0,4,1,0,0,0,0,0,0,0,0,0,0
38589,9538,2,21,10,1,NA,802,0,10,0,0,0,0,0,0,1,0,0,0,0
38595,2180,2,53,16,NA,NA,1211,0,4,1,0,0,0,0,0,0,0,0,0,0
38609,11366,2,81,17,NA,NA,913,0,3,0,1,0,0,0,0,0,0,0,0,0
38618,8570,2,62,20,NA,NA,1241,0,9,0,0,0,0,0,0,0,0,0,1,0
38624,1216,2,51,26,NA,NA,1718,0,6,0,0,0,1,0,0,0,0,0,0,0
38644,3333,2,23,2,2,NA,2108,0,2,0,0,0,0,1,0,0,0,0,0,0
38679,3327,2,33,16,1,NA,1201,0,7,0,0,1,0,0,0,0,0,0,0,0
38698,8625,2,42,22,1,NA,917,0,11,0,0,0,0,0,0,0,0,0,0,1
38771,2852,2,22,16,2,NA,1971,0,11,0,0,0,0,0,0,0,0,0,0,1
38777,4078,2,41,19,1,NA,2373,0,2,0,0,0,0,1,0,0,0,0,0,0
38812,10208,2,30,17,1,NA,2317,0,3,0,1,0,0,0,0,0,0,0,0,0
38867,9902,2,28,15,1,NA,1499,0,1,0,0,0,0,0,1,0,0,0,0,0
38870,8974,2,20,26,1,NA,1197,0,1,0,0,0,0,0,1,0,0,0,0,0
38890,2180,2,24,16,2,NA,1131,0,4,1,0,0,0,0,0,0,0,0,0,0
38904,7348,2,37,20,1,NA,1622,0,5,0,0,0,0,0,0,0,1,0,0,0
38935,10796,2,53,20,NA,NA,1017,0,2,0,0,0,0,1,0,0,0,0,0,0
39006,9134,2,57,30,NA,NA,1567,0,2,0,0,0,0,1,0,0,0,0,0,0
39063,11444,2,40,11,1,NA,945,0,1,0,0,0,0,0,1,0,0,0,0,0
39088,1818,2,42,22,1,NA,1855,0,6,0,0,0,1,0,0,0,0,0,0,0
39094,3856,2,34,16,3,NA,2868,0,5,0,0,0,0,0,0,0,1,0,0,0
39107,9422,2,30,16,1,NA,900,0,11,0,0,0,0,0,0,0,0,0,0,1
39108,11203,2,39,2,1,NA,2015,0,2,0,0,0,0,1,0,0,0,0,0,0
39171,348,2,38,13,1,NA,470,0,5,0,0,0,0,0,0,0,1,0,0,0
39179,11392,2,68,9,NA,NA,945,0,6,0,0,0,1,0,0,0,0,0,0,0
39180,5851,2,35,16,1,NA,819,0,7,0,0,1,0,0,0,0,0,0,0,0
39197,6850,2,40,4,1,NA,1130,0,6,0,0,0,1,0,0,0,0,0,0,0
39207,6616,2,56,17,NA,NA,1074,0,3,0,1,0,0,0,0,0,0,0,0,0
39290,10536,2,52,11,NA,NA,1499,0,10,0,0,0,0,0,0,1,0,0,0,0
39303,11410,2,27,9,1,NA,2157,0,3,0,1,0,0,0,0,0,0,0,0,0
39306,5090,2,61,19,NA,NA,1537,0,6,0,0,0,1,0,0,0,0,0,0,0
39307,2563,2,25,30,1,NA,1157,0,2,0,0,0,0,1,0,0,0,0,0,0
39366,239,2,30,5,1,NA,2401,0,6,0,0,0,1,0,0,0,0,0,0,0
39373,3306,2,53,17,NA,NA,937,0,1,0,0,0,0,0,1,0,0,0,0,0
39379,3490,2,36,15,3,NA,1724,0,1,0,0,0,0,0,1,0,0,0,0,0
39425,357,2,47,18,1,NA,1519,0,8,0,0,0,0,0,0,0,0,1,0,0
39516,3562,2,50,28,NA,NA,1164,0,11,0,0,0,0,0,0,0,0,0,0,1
39525,4534,2,49,17,1,NA,1958,0,6,0,0,0,1,0,0,0,0,0,0,0
39532,4833,2,19,15,1,NA,1177,0,11,0,0,0,0,0,0,0,0,0,0,1
39539,10231,2,37,16,1,NA,1863,0,8,0,0,0,0,0,0,0,0,1,0,0
39544,6065,2,60,23,NA,NA,1032,0,8,0,0,0,0,0,0,0,0,1,0,0
39638,11271,2,27,27,1,NA,1716,0,4,1,0,0,0,0,0,0,0,0,0,0
39681,2208,2,41,27,1,NA,1534,0,6,0,0,0,1,0,0,0,0,0,0,0
24,6371,2,47,25,1,NA,2286,0,4,1,0,0,0,0,0,0,0,0,0,0
61,1708,2,75,14,NA,NA,1595,0,3,0,1,0,0,0,0,0,0,0,0,0
155,3557,2,68,16,NA,NA,2578,0,7,0,0,1,0,0,0,0,0,0,0,0
167,9860,2,34,24,1,NA,1641,0,7,0,0,1,0,0,0,0,0,0,0,0
170,4552,2,31,5,1,NA,1289,0,6,0,0,0,1,0,0,0,0,0,0,0
171,9523,2,37,24,1,NA,2371,0,4,1,0,0,0,0,0,0,0,0,0,0
235,456,2,34,28,1,NA,2276,0,2,0,0,0,0,1,0,0,0,0,0,0
237,2805,2,22,26,1,NA,952,0,1,0,0,0,0,0,1,0,0,0,0,0
305,1121,2,48,11,1,NA,976,0,10,0,0,0,0,0,0,1,0,0,0,0
336,5483,2,49,22,1,NA,1201,0,7,0,0,1,0,0,0,0,0,0,0,0
434,309,2,50,17,NA,NA,2602,0,5,0,0,0,0,0,0,0,1,0,0,0
461,9950,2,63,23,NA,NA,2003,0,8,0,0,0,0,0,0,0,0,1,0,0
490,11321,2,36,22,1,NA,1360,0,6,0,0,0,1,0,0,0,0,0,0,0
491,8783,2,49,13,1,NA,1377,0,1,0,0,0,0,0,1,0,0,0,0,0
547,8118,2,36,22,1,NA,1095,0,9,0,0,0,0,0,0,0,0,0,1,0
550,3702,2,35,10,1,NA,537,0,9,0,0,0,0,0,0,0,0,0,1,0
669,11525,2,36,18,1,NA,1280,0,7,0,0,1,0,0,0,0,0,0,0,0
682,6876,2,61,20,NA,NA,1939,0,2,0,0,0,0,1,0,0,0,0,0,0
755,7999,2,25,18,2,NA,2888,0,4,1,0,0,0,0,0,0,0,0,0,0
779,660,2,28,23,1,NA,2826,0,8,0,0,0,0,0,0,0,0,1,0,0
865,3740,2,21,30,1,NA,1324,0,2,0,0,0,0,1,0,0,0,0,0,0
934,11282,2,50,20,NA,NA,1382,0,7,0,0,1,0,0,0,0,0,0,0,0
940,9399,2,74,16,NA,NA,1148,0,7,0,0,1,0,0,0,0,0,0,0,0
944,8057,2,30,15,1,NA,2174,0,5,0,0,0,0,0,0,0,1,0,0,0
978,10166,2,36,27,1,NA,2165,0,7,0,0,1,0,0,0,0,0,0,0,0
1012,536,2,26,20,1,NA,1671,0,9,0,0,0,0,0,0,0,0,0,1,0
1018,785,2,80,2,NA,NA,2041,0,2,0,0,0,0,1,0,0,0,0,0,0
1035,8430,2,80,26,NA,NA,572,0,10,0,0,0,0,0,0,1,0,0,0,0
1045,7692,2,40,17,1,NA,1748,0,3,0,1,0,0,0,0,0,0,0,0,0
1056,3240,2,65,18,NA,NA,1103,0,6,0,0,0,1,0,0,0,0,0,0,0
1154,5294,2,42,19,1,NA,2547,0,2,0,0,0,0,1,0,0,0,0,0,0
1205,11623,2,64,8,NA,NA,510,0,3,0,1,0,0,0,0,0,0,0,0,0
1206,6361,2,44,16,1,NA,3637,0,3,0,1,0,0,0,0,0,0,0,0,0
1207,8455,2,23,23,1,NA,1308,0,4,1,0,0,0,0,0,0,0,0,0,0
1299,11232,2,53,26,NA,NA,2307,0,6,0,0,0,1,0,0,0,0,0,0,0
1333,8437,2,32,22,1,NA,834,0,1,0,0,0,0,0,1,0,0,0,0,0
1337,7961,2,29,21,3,NA,1380,0,8,0,0,0,0,0,0,0,0,1,0,0
1355,8982,2,60,28,NA,NA,549,0,2,0,0,0,0,1,0,0,0,0,0,0
1361,2072,2,22,20,1,NA,1167,0,9,0,0,0,0,0,0,0,0,0,1,0
1426,744,2,66,22,NA,NA,1144,0,9,0,0,0,0,0,0,0,0,0,1,0
1446,2464,2,30,8,1,NA,1627,0,3,0,1,0,0,0,0,0,0,0,0,0
1468,9610,2,29,15,1,NA,1763,0,3,0,1,0,0,0,0,0,0,0,0,0
1470,6766,2,68,20,NA,NA,1127,0,7,0,0,1,0,0,0,0,0,0,0,0
1506,7783,2,69,8,NA,NA,1584,0,6,0,0,0,1,0,0,0,0,0,0,0
1523,11207,2,61,18,NA,NA,734,0,6,0,0,0,1,0,0,0,0,0,0,0
1563,3554,2,34,20,1,NA,1914,0,9,0,0,0,0,0,0,0,0,0,1,0
1602,5554,2,52,21,NA,NA,498,0,10,0,0,0,0,0,0,1,0,0,0,0
1606,8146,2,58,10,NA,NA,1162,0,6,0,0,0,1,0,0,0,0,0,0,0
1640,2677,2,46,25,1,NA,2622,0,7,0,0,1,0,0,0,0,0,0,0,0
1683,5697,2,42,28,1,NA,1198,0,11,0,0,0,0,0,0,0,0,0,0,1
1800,183,2,65,27,NA,NA,1814,0,4,1,0,0,0,0,0,0,0,0,0,0
1893,2166,2,22,18,1,NA,994,0,8,0,0,0,0,0,0,0,0,1,0,0
1910,8208,2,45,16,1,NA,2304,0,5,0,0,0,0,0,0,0,1,0,0,0
1929,7889,2,46,20,1,NA,952,0,9,0,0,0,0,0,0,0,0,0,1,0
1935,4090,2,74,5,NA,NA,2406,0,6,0,0,0,1,0,0,0,0,0,0,0
1954,8723,2,67,12,NA,NA,767,0,8,0,0,0,0,0,0,0,0,1,0,0
1962,4323,2,45,17,1,NA,958,0,11,0,0,0,0,0,0,0,0,0,0,1
1963,4735,2,44,19,1,NA,852,0,11,0,0,0,0,0,0,0,0,0,0,1
1985,7965,2,30,16,1,NA,1887,0,3,0,1,0,0,0,0,0,0,0,0,0
1995,8590,2,28,9,3,NA,1423,0,1,0,0,0,0,0,1,0,0,0,0,0
2000,2210,2,53,24,NA,NA,1037,0,8,0,0,0,0,0,0,0,0,1,0,0
2001,9245,2,73,22,NA,NA,1346,0,6,0,0,0,1,0,0,0,0,0,0,0
2003,8962,2,37,25,1,NA,1272,0,10,0,0,0,0,0,0,1,0,0,0,0
2040,2062,2,67,22,NA,NA,1734,0,7,0,0,1,0,0,0,0,0,0,0,0
2048,9980,2,45,8,1,NA,2112,0,3,0,1,0,0,0,0,0,0,0,0,0
2069,4822,2,31,18,1,NA,1290,0,6,0,0,0,1,0,0,0,0,0,0,0
2094,9419,2,80,27,NA,NA,1207,0,6,0,0,0,1,0,0,0,0,0,0,0
2098,5805,2,65,2,NA,NA,678,0,2,0,0,0,0,1,0,0,0,0,0,0
2146,1466,2,45,27,1,NA,1164,0,1,0,0,0,0,0,1,0,0,0,0,0
2156,4403,2,82,6,NA,NA,2107,0,3,0,1,0,0,0,0,0,0,0,0,0
2193,6681,2,25,16,1,NA,1855,0,6,0,0,0,1,0,0,0,0,0,0,0
2266,658,2,60,22,NA,NA,932,0,7,0,0,1,0,0,0,0,0,0,0,0
2293,1514,2,80,18,NA,NA,865,0,2,0,0,0,0,1,0,0,0,0,0,0
2295,8570,2,28,20,1,NA,2454,0,9,0,0,0,0,0,0,0,0,0,1,0
2299,161,2,34,27,1,NA,2115,0,4,1,0,0,0,0,0,0,0,0,0,0
2314,3579,2,65,3,NA,NA,1197,0,3,0,1,0,0,0,0,0,0,0,0,0
2316,2332,2,19,21,1,NA,1072,0,5,0,0,0,0,0,0,0,1,0,0,0
2335,7377,2,66,21,NA,NA,807,0,8,0,0,0,0,0,0,0,0,1,0,0
2373,9517,2,23,10,1,NA,1305,0,9,0,0,0,0,0,0,0,0,0,1,0
2424,9970,2,39,22,1,NA,1753,0,8,0,0,0,0,0,0,0,0,1,0,0
2433,11379,2,49,27,1,NA,1439,0,6,0,0,0,1,0,0,0,0,0,0,0
2441,2304,2,65,21,NA,NA,1428,0,9,0,0,0,0,0,0,0,0,0,1,0
2455,7632,2,58,4,NA,NA,1504,0,6,0,0,0,1,0,0,0,0,0,0,0
2511,4953,2,73,10,NA,NA,733,0,1,0,0,0,0,0,1,0,0,0,0,0
2526,4789,2,38,21,1,NA,1678,0,10,0,0,0,0,0,0,1,0,0,0,0
2541,1270,2,20,14,1,NA,1160,0,4,1,0,0,0,0,0,0,0,0,0,0
2615,5609,2,34,20,3,NA,1459,0,2,0,0,0,0,1,0,0,0,0,0,0
2628,1303,2,44,17,1,NA,2479,0,3,0,1,0,0,0,0,0,0,0,0,0
2646,183,2,45,27,1,NA,2030,0,4,1,0,0,0,0,0,0,0,0,0,0
2656,8008,2,45,2,1,NA,1970,0,2,0,0,0,0,1,0,0,0,0,0,0
2715,8202,2,39,20,1,NA,946,0,7,0,0,1,0,0,0,0,0,0,0,0
2726,9980,2,29,8,1,NA,1572,0,3,0,1,0,0,0,0,0,0,0,0,0
2757,1467,2,68,12,NA,NA,1003,0,8,0,0,0,0,0,0,0,0,1,0,0
2758,2441,2,55,16,NA,NA,1645,0,5,0,0,0,0,0,0,0,1,0,0,0
2770,5414,2,22,27,3,NA,1110,0,10,0,0,0,0,0,0,1,0,0,0,0
2776,5914,2,47,22,1,NA,1262,0,11,0,0,0,0,0,0,0,0,0,0,1
2886,3678,2,28,23,1,NA,2096,0,7,0,0,1,0,0,0,0,0,0,0,0
2892,236,2,46,18,1,NA,1810,0,6,0,0,0,1,0,0,0,0,0,0,0
2909,3726,2,33,17,1,NA,1688,0,5,0,0,0,0,0,0,0,1,0,0,0
2942,7807,2,46,12,1,NA,1477,0,1,0,0,0,0,0,1,0,0,0,0,0
2956,7599,2,28,22,1,NA,1883,0,8,0,0,0,0,0,0,0,0,1,0,0
3023,7776,2,39,19,1,NA,1448,0,6,0,0,0,1,0,0,0,0,0,0,0
3039,4950,2,52,20,NA,NA,810,0,9,0,0,0,0,0,0,0,0,0,1,0
3045,10052,2,23,12,1,NA,1498,0,8,0,0,0,0,0,0,0,0,1,0,0
3048,5920,2,24,18,3,NA,1439,0,11,0,0,0,0,0,0,0,0,0,0,1
3076,7421,2,58,5,NA,NA,1886,0,3,0,1,0,0,0,0,0,0,0,0,0
3119,2197,2,50,28,NA,NA,1281,0,11,0,0,0,0,0,0,0,0,0,0,1
3140,8916,2,40,7,1,NA,1914,1,3,0,1,0,0,0,0,0,0,0,0,0
3257,9756,2,45,23,1,NA,1671,0,4,1,0,0,0,0,0,0,0,0,0,0
3289,11282,2,19,20,1,NA,1010,0,7,0,0,1,0,0,0,0,0,0,0,0
3310,348,2,78,13,NA,NA,447,0,5,0,0,0,0,0,0,0,1,0,0,0
3314,11434,2,58,28,NA,NA,1550,0,1,0,0,0,0,0,1,0,0,0,0,0
3353,1937,2,46,5,1,NA,2332,0,6,0,0,0,1,0,0,0,0,0,0,0
3395,945,2,62,21,NA,NA,1645,0,9,0,0,0,0,0,0,0,0,0,1,0
3397,6707,2,60,18,NA,NA,1268,0,11,0,0,0,0,0,0,0,0,0,0,1
3400,6078,2,40,19,1,NA,1530,0,11,0,0,0,0,0,0,0,0,0,0,1
3405,1819,2,47,25,1,NA,1735,0,1,0,0,0,0,0,1,0,0,0,0,0
3407,11616,2,30,15,1,NA,1486,0,1,0,0,0,0,0,1,0,0,0,0,0
3467,225,2,30,12,1,NA,1138,0,10,0,0,0,0,0,0,1,0,0,0,0
3468,5509,2,73,25,NA,NA,1448,0,7,0,0,1,0,0,0,0,0,0,0,0
3493,8607,2,34,17,1,NA,806,0,1,0,0,0,0,0,1,0,0,0,0,0
3548,2908,2,23,28,1,NA,1373,0,1,0,0,0,0,0,1,0,0,0,0,0
3556,10559,2,18,25,1,NA,925,0,7,0,0,1,0,0,0,0,0,0,0,0
3563,32,2,65,8,NA,NA,766,0,6,0,0,0,1,0,0,0,0,0,0,0
3601,11056,2,40,16,1,NA,1183,0,7,0,0,1,0,0,0,0,0,0,0,0
3661,10825,2,31,22,1,NA,947,0,8,0,0,0,0,0,0,0,0,1,0,0
3672,3678,2,22,23,1,NA,2096,0,7,0,0,1,0,0,0,0,0,0,0,0
3695,7891,2,35,24,1,NA,1452,0,9,0,0,0,0,0,0,0,0,0,1,0
3750,8395,2,46,13,1,NA,2073,0,10,0,0,0,0,0,0,1,0,0,0,0
3776,6011,2,28,7,3,NA,1988,1,3,0,1,0,0,0,0,0,0,0,0,0
3799,3079,2,59,15,NA,NA,1708,0,4,1,0,0,0,0,0,0,0,0,0,0
3802,11338,2,60,20,NA,NA,1166,0,6,0,0,0,1,0,0,0,0,0,0,0
3822,1229,2,47,24,1,NA,1066,0,8,0,0,0,0,0,0,0,0,1,0,0
3843,4413,2,35,18,1,NA,1129,0,3,0,1,0,0,0,0,0,0,0,0,0
3863,10512,2,35,26,1,NA,853,0,7,0,0,1,0,0,0,0,0,0,0,0
3955,6887,2,52,22,NA,NA,1336,0,1,0,0,0,0,0,1,0,0,0,0,0
3960,4694,2,30,15,1,NA,1705,0,1,0,0,0,0,0,1,0,0,0,0,0
3968,6722,2,21,22,2,NA,1308,0,8,0,0,0,0,0,0,0,0,1,0,0
3979,9953,2,39,25,1,NA,1129,0,7,0,0,1,0,0,0,0,0,0,0,0
3995,6519,2,32,18,1,NA,642,0,3,0,1,0,0,0,0,0,0,0,0,0
4009,1819,2,21,25,1,NA,1195,0,1,0,0,0,0,0,1,0,0,0,0,0
4024,8622,2,42,9,1,NA,618,0,1,0,0,0,0,0,1,0,0,0,0,0
4068,1765,2,62,16,NA,NA,801,0,4,1,0,0,0,0,0,0,0,0,0,0
4098,4389,2,33,16,1,NA,1296,0,5,0,0,0,0,0,0,0,1,0,0,0
4099,4695,2,28,18,1,NA,1595,0,2,0,0,0,0,1,0,0,0,0,0,0
4113,4632,2,65,27,NA,NA,1832,0,7,0,0,1,0,0,0,0,0,0,0,0
4149,2004,2,22,6,1,NA,1136,0,3,0,1,0,0,0,0,0,0,0,0,0
4154,79,2,50,21,1,NA,913,0,11,0,0,0,0,0,0,0,0,0,0,1
4182,8757,2,61,14,NA,NA,815,0,4,1,0,0,0,0,0,0,0,0,0,0
4184,5098,2,36,15,1,NA,2164,0,1,0,0,0,0,0,1,0,0,0,0,0
4204,3781,2,57,17,NA,NA,1806,0,10,0,0,0,0,0,0,1,0,0,0,0
4231,9533,2,52,27,NA,NA,1419,0,7,0,0,1,0,0,0,0,0,0,0,0
4239,6331,2,60,14,NA,NA,1630,0,5,0,0,0,0,0,0,0,1,0,0,0
4244,8465,2,64,14,NA,NA,665,0,4,1,0,0,0,0,0,0,0,0,0,0
4251,3266,2,40,25,1,NA,1881,0,9,0,0,0,0,0,0,0,0,0,1,0
4256,10070,2,60,25,NA,NA,910,0,1,0,0,0,0,0,1,0,0,0,0,0
4269,5419,2,35,29,1,NA,1617,0,8,0,0,0,0,0,0,0,0,1,0,0
4303,7776,2,70,19,NA,NA,1407,0,6,0,0,0,1,0,0,0,0,0,0,0
4308,9864,2,18,27,1,NA,1429,0,6,0,0,0,1,0,0,0,0,0,0,0
4418,821,2,61,16,NA,NA,1203,0,5,0,0,0,0,0,0,0,1,0,0,0
4435,4273,2,25,24,2,NA,2047,0,4,1,0,0,0,0,0,0,0,0,0,0
4442,8018,2,46,18,1,NA,1020,0,8,0,0,0,0,0,0,0,0,1,0,0
4458,7616,2,57,16,NA,NA,1489,0,3,0,1,0,0,0,0,0,0,0,0,0
4467,247,2,46,22,1,NA,1771,0,9,0,0,0,0,0,0,0,0,0,1,0
4476,2618,2,18,11,1,NA,441,0,10,0,0,0,0,0,0,1,0,0,0,0
4481,1794,2,56,23,NA,NA,2172,0,8,0,0,0,0,0,0,0,0,1,0,0
4514,703,2,19,13,1,NA,2316,0,1,0,0,0,0,0,1,0,0,0,0,0
4544,7807,2,23,12,3,NA,1078,0,1,0,0,0,0,0,1,0,0,0,0,0
4608,9134,2,25,30,1,NA,1802,0,2,0,0,0,0,1,0,0,0,0,0,0
4654,6611,2,50,19,NA,NA,1565,0,2,0,0,0,0,1,0,0,0,0,0,0
4658,4707,2,75,20,NA,NA,724,0,11,0,0,0,0,0,0,0,0,0,0,1
4673,1556,2,39,21,1,NA,1453,0,10,0,0,0,0,0,0,1,0,0,0,0
4725,8099,2,31,28,1,NA,884,0,10,0,0,0,0,0,0,1,0,0,0,0
4746,2004,2,58,6,NA,NA,1575,0,3,0,1,0,0,0,0,0,0,0,0,0
4787,2308,2,55,13,NA,NA,741,0,1,0,0,0,0,0,1,0,0,0,0,0
4803,4791,2,42,16,1,NA,1140,0,5,0,0,0,0,0,0,0,1,0,0,0
4819,9662,2,26,19,1,NA,1604,0,2,0,0,0,0,1,0,0,0,0,0,0
4825,6847,2,26,14,1,NA,734,0,4,1,0,0,0,0,0,0,0,0,0,0
4854,7893,2,55,8,NA,NA,1328,0,10,0,0,0,0,0,0,1,0,0,0,0
4879,11616,2,69,15,NA,NA,1295,0,1,0,0,0,0,0,1,0,0,0,0,0
4881,2493,2,30,10,1,NA,697,0,6,0,0,0,1,0,0,0,0,0,0,0
4883,9364,2,54,13,NA,NA,2209,0,1,0,0,0,0,0,1,0,0,0,0,0
4941,2499,2,65,19,NA,NA,1846,0,11,0,0,0,0,0,0,0,0,0,0,1
4968,8765,2,25,24,1,NA,930,0,11,0,0,0,0,0,0,0,0,0,0,1
4983,2841,2,30,12,3,NA,518,0,8,0,0,0,0,0,0,0,0,1,0,0
4988,105,2,37,20,1,NA,1346,0,7,0,0,1,0,0,0,0,0,0,0,0
5044,1224,2,23,17,1,NA,1783,0,5,0,0,0,0,0,0,0,1,0,0,0
5053,2884,2,25,14,1,NA,629,0,4,1,0,0,0,0,0,0,0,0,0,0
5072,10278,2,28,11,1,NA,597,0,10,0,0,0,0,0,0,1,0,0,0,0
5109,9587,2,73,18,NA,NA,1613,0,10,0,0,0,0,0,0,1,0,0,0,0
5116,3336,2,70,15,NA,NA,815,0,1,0,0,0,0,0,1,0,0,0,0,0
5155,1125,2,55,25,NA,NA,693,0,1,0,0,0,0,0,1,0,0,0,0,0
5157,4501,2,41,26,1,NA,2014,0,4,1,0,0,0,0,0,0,0,0,0,0
5181,1984,2,36,11,1,NA,1180,0,1,0,0,0,0,0,1,0,0,0,0,0
5201,4916,2,78,5,NA,NA,1893,0,3,0,1,0,0,0,0,0,0,0,0,0
5207,7239,2,88,18,NA,NA,911,0,1,0,0,0,0,0,1,0,0,0,0,0
5327,658,2,36,22,1,NA,1275,0,7,0,0,1,0,0,0,0,0,0,0,0
5343,10255,2,42,18,1,NA,2096,0,8,0,0,0,0,0,0,0,0,1,0,0
5422,1361,2,29,20,1,NA,2596,0,9,0,0,0,0,0,0,0,0,0,1,0
5428,2709,2,71,18,NA,NA,1080,0,9,0,0,0,0,0,0,0,0,0,1,0
5450,11321,2,50,22,NA,NA,1367,0,6,0,0,0,1,0,0,0,0,0,0,0
5480,1217,2,50,26,1,NA,1501,0,1,0,0,0,0,0,1,0,0,0,0,0
5481,2964,2,30,15,1,NA,696,0,11,0,0,0,0,0,0,0,0,0,0,1
5486,6754,2,60,11,NA,NA,843,0,10,0,0,0,0,0,0,1,0,0,0,0
5499,2993,2,29,21,1,NA,552,0,5,0,0,0,0,0,0,0,1,0,0,0
5560,1210,2,38,11,1,NA,1074,0,1,0,0,0,0,0,1,0,0,0,0,0
5562,11282,2,26,20,1,NA,1099,0,7,0,0,1,0,0,0,0,0,0,0,0
5611,5803,2,32,22,1,NA,985,0,7,0,0,1,0,0,0,0,0,0,0,0
5650,1703,2,70,23,NA,NA,1011,0,8,0,0,0,0,0,0,0,0,1,0,0
5669,3396,2,60,15,NA,NA,1559,0,4,1,0,0,0,0,0,0,0,0,0,0
5680,6971,2,49,19,1,NA,918,0,11,0,0,0,0,0,0,0,0,0,0,1
5693,9130,2,29,17,2,NA,2350,0,11,0,0,0,0,0,0,0,0,0,0,1
